	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	clase
2815	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-2.36276	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2816	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	4.15421	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2817	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	1.27162	17.0134	0.664906	4.15421	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2818	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	-0.78147	0.769572	-1.65973	-0.572443	0
2819	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	-0.78147	0.769572	-1.65973	-0.572443	0
2820	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	-0.78147	0.769572	-1.65973	-0.572443	0
2821	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	4.15421	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2822	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	17.0134	0.664906	4.15421	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2823	-0.354555	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	4.41374	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2824	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	1.31571	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2825	-0.354555	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	4.41374	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	-0.78147	0.769572	-1.65973	-0.572443	0
2826	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2827	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	-0.78147	0.769572	-1.65973	-0.572443	0
2828	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	-0.78147	0.769572	-1.65973	-0.572443	0
2829	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2830	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	1.31571	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2831	-0.354555	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	4.15421	-0.78147	-1.29902	-1.65973	-0.572443	0
2832	-0.354555	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	4.41374	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2833	2.81956	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-2.36276	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	-1.29902	-1.65973	-0.572443	0
2834	2.81956	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-2.36276	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	-1.29902	-1.65973	-0.572443	0
2835	2.81956	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2836	2.81956	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	2.05584	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2837	2.81956	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	1.31571	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2838	2.81956	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	-1.29902	-1.65973	-0.572443	0
2839	2.81956	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2840	2.81956	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	2.05584	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2841	2.81956	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	-1.29902	-1.65973	-0.572443	0
2842	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	4.15421	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2843	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	4.41374	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	-1.29902	-1.65973	-0.572443	0
2844	-0.354555	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	4.41374	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2845	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	11.0402	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	4.74267	2.15759	-0.240644	1.27924	-1.29902	-1.65973	-0.572443	0
2846	-0.354555	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	11.0402	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	4.74267	2.15759	-0.240644	1.27924	-1.29902	-1.65973	-0.572443	0
2847	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	17.0134	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	-0.78147	-1.29902	-1.65973	-0.572443	0
2848	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	-0.78147	-1.29902	-1.65973	-0.572443	0
2849	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	11.0402	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	4.74267	2.15759	-0.240644	-0.78147	-1.29902	-1.65973	-0.572443	0
2850	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	4.15421	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2851	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	17.0134	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	-1.29902	-1.65973	-0.572443	0
2852	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	-1.29902	-1.65973	-0.572443	0
2853	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	4.15421	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2854	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	1.31571	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	-1.29902	-1.65973	-0.572443	0
2855	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	1.31571	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	-1.29902	-1.65973	-0.572443	0
2856	-0.354555	-0.275152	-0.197483	2.98708	1.41233	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	-0.78147	-1.29902	-1.65973	-0.572443	0
2857	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	-0.78147	-1.29902	-1.65973	-0.572443	0
2858	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	-0.78147	-1.29902	-1.65973	-0.572443	0
2859	-0.354555	-0.275152	-0.197483	2.98708	1.41233	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	-0.78147	-1.29902	-1.65973	-0.572443	0
2860	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2861	-0.354555	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	4.15421	-0.78147	-1.29902	-1.65973	-0.572443	0
2862	-0.354555	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	4.41374	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2863	-0.354555	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	11.0402	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	4.74267	2.15759	4.15421	-0.78147	-1.29902	-1.65973	-0.572443	0
2864	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2865	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2866	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2867	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2868	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2869	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2870	-0.354555	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	-1.48166	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	4.15421	-0.78147	0.769572	-1.65973	-0.572443	0
2871	2.81956	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-2.36276	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	-1.29902	-1.65973	-0.572443	0
2872	2.81956	3.63322	-0.197483	-0.33467	-0.707826	-0.925048	-0.75981	-0.527554	-0.783549	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-2.36276	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	-0.500313	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	4.74267	-0.463336	4.15421	-0.78147	-1.29902	-1.65973	-0.572443	0
2873	2.81956	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-2.36276	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	4.15421	-0.78147	-1.29902	-1.65973	-0.572443	0
2874	2.81956	-0.275152	-0.197483	-0.33467	1.41233	-0.925048	-0.75981	-0.527554	1.27584	-0.660506	-0.871037	-0.342704	-0.670293	-0.0686587	-2.36276	-0.226494	-0.176892	-1.48166	-0.0905501	-0.421357	-0.472772	1.99812	-0.24641	1.27162	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	4.74267	-0.463336	4.15421	-0.78147	-1.29902	-1.65973	-0.572443	0
2875	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	1.31571	1.89495	1.27584	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2876	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	1.31571	1.89495	1.27584	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	-0.500313	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	2.15759	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
2877	-0.354555	-0.275152	-0.197483	-0.33467	-0.707826	-0.925048	1.31571	1.89495	1.27584	-0.660506	1.1477	-0.342704	-0.670293	-0.0686587	-0.153462	-0.226494	-0.176892	0.674708	-0.0905501	2.37254	-0.472772	1.99812	-0.24641	-0.786152	-0.0587589	0.664906	-0.240644	-0.0176887	-0.12215	-0.210786	-0.463336	-0.240644	1.27924	0.769572	-1.65973	-0.572443	0
