	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	clase
2715	1.37978	1.37933	1.36843	1.38587	1.35671	1.37373	-0.435103	-0.428554	1.37145	0.41653	-1.40486	0.431047	-0.469014	1.37977	1.35862	0.422492	0.377134	-0.542772	-0.525039	-1.40098	0.372094	-1.38852	-1.41295	0.381994	0.388964	0.350557	0.507059	0.642721	0.01583	-0.79277	-1.68925	0.949228	0.560384	-1.11721	0.391406	0.349687	-0.430211	-0.446986	1.37184	-0.499266	-1.41648	0.426513	1.39226	0.436396	0.483799	-1.35966	-0.492797	1.38593	1.42448	1.35891	-0.479026	-0.419816	-1.39247	-0.50273	-0.414578	-0.457776	-0.477414	-0.46796	1.38324	-0.491661	2
2716	-0.462236	-1.3418	0.445342	1.38587	-1.31925	1.37373	-0.435103	-0.428554	1.37145	1.3065	1.28673	1.3595	0.433371	-0.415649	1.35862	0.422492	1.27695	0.364217	-1.42989	-0.513193	0.372094	-1.38852	0.411133	-0.528739	1.29731	-1.42589	-0.421482	0.642721	0.88648	0.332202	-1.68925	-1.60536	0.560384	-1.11721	-1.56409	1.2428	-0.430211	1.38107	0.448792	1.36023	-1.41648	1.35334	1.39226	1.34985	-0.436486	-1.35966	-0.492797	-1.37784	0.482893	-1.35268	-0.479026	1.39977	0.447241	0.429117	-1.33235	-1.36819	0.440579	-1.39516	1.38324	0.436385	2
2717	-1.38324	-0.434755	-0.477751	-1.36062	-1.31925	0.448433	0.469117	-0.428554	1.37145	0.41653	1.28673	-0.497407	-1.3714	-0.415649	-0.493119	-1.38414	-0.522684	-1.44976	1.28466	1.26239	-0.533306	-1.38852	-0.500907	-0.528739	-1.42772	1.23878	-0.421482	-1.31365	0.01583	1.45717	0.398992	0.949228	0.560384	-0.233306	0.391406	1.2428	-0.430211	-0.446986	-0.474255	-1.42901	-1.41648	0.426513	-1.40219	-1.39051	-0.436486	0.48483	-0.492797	-1.37784	0.482893	-0.448814	-0.479026	-0.419816	1.3671	0.429117	0.50319	0.452639	1.35857	-0.46796	-0.429633	-0.491661	2
2718	-0.462236	-1.3418	-0.477751	-0.44512	-0.427259	-0.476859	-0.435103	0.469074	0.462657	1.3065	-1.40486	1.3595	1.33576	-1.31336	-1.41899	-1.38414	-1.4225	-0.542772	0.37981	-1.40098	-1.43871	-0.484195	0.411133	0.381994	0.388964	0.350557	-0.421482	0.642721	0.88648	-1.91774	-1.68925	-1.60536	0.560384	-1.11721	-1.56409	0.349687	-0.430211	-0.446986	-0.474255	1.36023	-0.495638	-1.42713	0.460777	1.34985	-0.436486	0.48483	-0.492797	-0.456586	0.482893	0.455048	-0.479026	-0.419816	0.447241	0.429117	0.50319	-1.36819	0.440579	0.45924	-0.429633	0.436385	2
2719	-1.38324	0.472288	-1.40084	-0.44512	1.35671	0.448433	0.469117	-1.32618	-1.35492	0.41653	1.28673	1.3595	-0.469014	-1.31336	1.35862	-1.38414	-0.522684	-0.542772	1.28466	-1.40098	-1.43871	0.420127	1.32317	-1.43947	-0.519378	1.23878	0.507059	1.62091	-0.85482	-1.91774	1.44311	-1.60536	-1.23352	1.5345	-1.56409	-0.543428	-0.430211	1.38107	-0.474255	-1.42901	-1.41648	1.35334	0.460777	1.34985	1.40408	1.40708	0.422234	-1.37784	0.482893	0.455048	-1.41824	0.489975	-0.472616	-1.43458	1.42096	0.452639	1.35857	1.38644	1.38324	1.36443	2
2720	1.37978	1.37933	-0.477751	-1.36062	0.464728	-0.476859	-1.33932	0.469074	0.462657	-1.36342	0.389535	0.431047	0.433371	-0.415649	1.35862	1.32581	0.377134	0.364217	1.28466	0.374598	0.372094	-0.484195	0.411133	-1.43947	1.29731	1.23878	-1.35002	0.642721	0.88648	0.332202	0.398992	0.0976989	-0.336568	1.5345	-1.56409	0.349687	0.488994	0.467043	-1.3973	-1.42901	-1.41648	-1.42713	0.460777	-0.477058	-1.35677	0.48483	-1.40783	-1.37784	0.482893	1.35891	0.460183	0.489975	0.447241	0.429117	-0.414578	1.36305	0.440579	1.38644	-1.33607	-1.41971	2
2721	0.458771	0.472288	0.445342	0.470375	1.35671	0.448433	-1.33932	-1.32618	-1.35492	0.41653	0.389535	0.431047	-1.3714	-0.415649	1.35862	-0.480825	1.27695	-0.542772	1.28466	0.374598	0.372094	-0.484195	-0.500907	-0.528739	-1.42772	0.350557	0.507059	1.62091	0.01583	-1.91774	0.398992	0.0976989	0.560384	0.650596	-1.56409	0.349687	0.488994	0.467043	-1.3973	-1.42901	-1.41648	0.426513	-1.40219	-0.477058	-1.35677	1.40708	-0.492797	-0.456586	-0.45869	-0.448814	0.460183	-1.32961	0.447241	-1.43458	-1.33235	0.452639	-1.39541	1.38644	1.38324	-0.491661	2
2722	0.458771	-1.3418	1.36843	1.38587	-0.427259	-1.40215	0.469117	-0.428554	1.37145	1.3065	-0.507662	0.431047	-1.3714	0.482063	0.432749	0.422492	-1.4225	-1.44976	-0.525039	-0.513193	-1.43871	0.420127	-0.500907	1.29273	0.388964	-1.42589	1.4356	-1.31365	0.88648	-1.91774	-0.645129	0.949228	-1.23352	1.5345	-1.56409	-1.43654	0.488994	-1.36101	1.37184	-0.499266	-0.495638	1.35334	0.460777	0.436396	0.483799	0.48483	-0.492797	1.38593	-0.45869	-0.448814	-1.41824	0.489975	1.3671	1.36097	-0.414578	-1.36819	-1.39541	0.45924	-0.429633	1.36443	2
2723	-0.462236	-0.434755	1.36843	-0.44512	-1.31925	-1.40215	1.37334	0.469074	-1.35492	-1.36342	-1.40486	-1.42586	-1.3714	1.37977	-0.493119	1.32581	-1.4225	1.27121	1.28466	-1.40098	-0.533306	-1.38852	-1.41295	1.29273	-1.42772	0.350557	1.4356	0.642721	-0.85482	0.332202	0.398992	-1.60536	1.45734	1.5345	-1.56409	1.2428	1.4082	1.38107	1.37184	-0.499266	0.425204	1.35334	1.39226	-1.39051	-1.35677	-1.35966	-0.492797	1.38593	1.42448	-1.35268	1.39939	1.39977	-1.39247	1.36097	1.42096	-1.36819	-1.39541	-0.46796	-1.33607	-1.41971	2
2724	0.458771	-0.434755	-0.477751	-1.36062	1.35671	1.37373	1.37334	-0.428554	1.37145	-1.36342	1.28673	0.431047	1.33576	-0.415649	-0.493119	1.32581	1.27695	1.27121	-1.42989	1.26239	-1.43871	1.32445	0.411133	-0.528739	-1.42772	1.23878	-0.421482	-1.31365	-0.85482	-1.91774	1.44311	-1.60536	-0.336568	1.5345	0.391406	1.2428	1.4082	-0.446986	1.37184	0.430482	0.425204	-1.42713	0.460777	-0.477058	-1.35677	0.48483	-1.40783	0.464672	0.482893	-0.448814	-1.41824	-0.419816	-0.472616	1.36097	1.42096	1.36305	-1.39541	0.45924	-1.33607	1.36443	2
2725	-1.38324	0.472288	0.445342	-1.36062	-1.31925	-1.40215	0.469117	-0.428554	1.37145	1.3065	0.389535	-1.42586	-0.469014	-0.415649	-0.493119	1.32581	0.377134	0.364217	1.28466	0.374598	0.372094	0.420127	1.32317	-0.528739	1.29731	-0.537669	0.507059	0.642721	1.75713	0.332202	-1.68925	-0.75383	1.45734	1.5345	-0.586343	1.2428	-1.34942	1.38107	-0.474255	-1.42901	-0.495638	0.426513	-1.40219	1.34985	0.483799	1.40708	-0.492797	-0.456586	1.42448	-1.35268	0.460183	1.39977	1.3671	1.36097	-0.414578	1.36305	-0.477414	-0.46796	0.476802	-0.491661	2
2726	1.37978	-1.3418	-0.477751	-0.44512	-1.31925	0.448433	-0.435103	-1.32618	-1.35492	-0.473444	1.28673	-0.497407	1.33576	0.482063	-0.493119	-1.38414	1.27695	-0.542772	1.28466	-1.40098	-0.533306	1.32445	0.411133	0.381994	-1.42772	-0.537669	-1.35002	-1.31365	-0.85482	0.332202	1.44311	-1.60536	1.45734	1.5345	-1.56409	1.2428	0.488994	-1.36101	-0.474255	1.36023	1.34605	1.35334	-1.40219	-1.39051	-1.35677	-1.35966	-1.40783	-0.456586	-0.45869	-0.448814	-0.479026	-1.32961	1.3671	1.36097	-1.33235	1.36305	1.35857	0.45924	-1.33607	-1.41971	2
2727	-1.38324	0.472288	0.445342	0.470375	1.35671	1.37373	-0.435103	-1.32618	-1.35492	0.41653	0.389535	0.431047	-0.469014	-1.31336	1.35862	0.422492	0.377134	0.364217	0.37981	1.26239	-0.533306	-0.484195	-0.500907	0.381994	-0.519378	-1.42589	0.507059	-0.335466	1.75713	0.332202	1.44311	0.0976989	0.560384	-0.233306	1.36915	0.349687	0.488994	0.467043	0.448792	-0.499266	-1.41648	0.426513	-1.40219	0.436396	-0.436486	1.40708	0.422234	0.464672	0.482893	0.455048	-0.479026	1.39977	0.447241	0.429117	1.42096	-0.457776	-0.477414	-0.46796	1.38324	-0.491661	2
2728	0.458771	-0.434755	0.445342	0.470375	0.464728	-0.476859	-0.435103	0.469074	0.462657	-1.36342	0.389535	-0.497407	-1.3714	-0.415649	0.432749	0.422492	0.377134	-0.542772	-1.42989	-0.513193	-0.533306	-0.484195	-1.41295	0.381994	-0.519378	-1.42589	1.4356	0.642721	0.88648	0.332202	0.398992	0.0976989	1.45734	-1.11721	-0.586343	1.2428	0.488994	-0.446986	1.37184	-0.499266	-1.41648	-0.500311	-1.40219	-0.477058	-1.35677	0.48483	-1.40783	0.464672	0.482893	-1.35268	-0.479026	0.489975	-0.472616	1.36097	0.50319	-0.457776	1.35857	-0.46796	-1.33607	0.436385	2
2729	-0.462236	-1.3418	1.36843	-0.44512	1.35671	0.448433	-1.33932	0.469074	0.462657	1.3065	0.389535	0.431047	1.33576	1.37977	-1.41899	-1.38414	-1.4225	-1.44976	0.37981	-0.513193	1.27749	-0.484195	1.32317	-0.528739	-0.519378	-0.537669	1.4356	-0.335466	0.88648	1.45717	0.398992	0.949228	-0.336568	-1.11721	-0.586343	-0.543428	-0.430211	-0.446986	-0.474255	1.36023	1.34605	1.35334	1.39226	-1.39051	1.40408	0.48483	-0.492797	-1.37784	0.482893	1.35891	-0.479026	-1.32961	-1.39247	-1.43458	1.42096	0.452639	1.35857	-1.39516	-1.33607	1.36443	2
2730	1.37978	-0.434755	1.36843	0.470375	0.464728	0.448433	0.469117	0.469074	0.462657	0.41653	1.28673	-0.497407	-1.3714	0.482063	-1.41899	-1.38414	-0.522684	-0.542772	-0.525039	-1.40098	0.372094	-1.38852	0.411133	1.29273	-0.519378	-1.42589	1.4356	-0.335466	0.01583	-1.91774	0.398992	-0.75383	1.45734	0.650596	0.391406	-1.43654	0.488994	-0.446986	-0.474255	-0.499266	1.34605	0.426513	-1.40219	0.436396	1.40408	0.48483	0.422234	-0.456586	1.42448	0.455048	-1.41824	0.489975	-0.472616	1.36097	-0.414578	-1.36819	0.440579	0.45924	-0.429633	-0.491661	2
2731	-1.38324	-0.434755	-0.477751	1.38587	-0.427259	-0.476859	0.469117	-1.32618	0.462657	0.41653	0.389535	0.431047	1.33576	-1.31336	-1.41899	-1.38414	-0.522684	-1.44976	0.37981	1.26239	1.27749	0.420127	0.411133	0.381994	1.29731	-1.42589	-1.35002	-1.31365	0.01583	-1.91774	0.398992	0.949228	-0.336568	1.5345	-0.586343	1.2428	0.488994	-1.36101	-1.3973	0.430482	1.34605	-0.500311	-1.40219	0.436396	-0.436486	1.40708	-0.492797	1.38593	0.482893	-0.448814	-0.479026	-1.32961	1.3671	1.36097	1.42096	1.36305	-0.477414	1.38644	-1.33607	0.436385	2
2732	-1.38324	1.37933	-0.477751	-0.44512	-1.31925	0.448433	-1.33932	-1.32618	-0.446134	1.3065	0.389535	-0.497407	-0.469014	-0.415649	-0.493119	-0.480825	1.27695	0.364217	0.37981	0.374598	-1.43871	0.420127	0.411133	-0.528739	-1.42772	-1.42589	0.507059	-1.31365	0.88648	0.332202	0.398992	-0.75383	-0.336568	0.650596	-0.586343	0.349687	-0.430211	-0.446986	0.448792	0.430482	-1.41648	-0.500311	-0.470705	1.34985	-0.436486	0.48483	-1.40783	-0.456586	0.482893	1.35891	0.460183	-0.419816	0.447241	-0.50273	-1.33235	-1.36819	0.440579	0.45924	1.38324	0.436385	2
2733	-0.462236	-0.434755	0.445342	-1.36062	-1.31925	0.448433	0.469117	0.469074	-1.35492	1.3065	-0.507662	-1.42586	0.433371	0.482063	0.432749	-1.38414	0.377134	-0.542772	-0.525039	-1.40098	-1.43871	-1.38852	0.411133	0.381994	1.29731	0.350557	-1.35002	-0.335466	1.75713	0.332202	0.398992	0.0976989	-1.23352	-1.11721	0.391406	-0.543428	1.4082	-1.36101	-1.3973	-1.42901	0.425204	-0.500311	-1.40219	-1.39051	-0.436486	0.48483	-1.40783	1.38593	-0.45869	-1.35268	-0.479026	-0.419816	1.3671	-1.43458	-1.33235	-1.36819	1.35857	1.38644	-1.33607	-0.491661	2
2734	-1.38324	0.472288	-0.477751	1.38587	0.464728	0.448433	0.469117	-1.32618	-0.446134	1.3065	-1.40486	-0.497407	-1.3714	0.482063	0.432749	-0.480825	-1.4225	-0.542772	-1.42989	-0.513193	0.372094	-0.484195	-0.500907	-1.43947	-0.519378	-0.537669	1.4356	-0.335466	0.88648	-0.79277	-0.645129	-0.75383	0.560384	0.650596	-0.586343	-0.543428	-0.430211	0.467043	-1.3973	1.36023	-0.495638	1.35334	1.39226	1.34985	-0.436486	1.40708	-1.40783	-1.37784	-1.40027	-1.35268	1.39939	-1.32961	-0.472616	-1.43458	0.50319	1.36305	1.35857	-0.46796	1.38324	0.436385	2
2735	1.37978	-1.3418	-1.40084	0.470375	-1.31925	0.448433	1.37334	-1.32618	-1.35492	-1.36342	-1.40486	-0.497407	1.33576	-0.415649	-1.41899	0.422492	-0.522684	-1.44976	0.37981	0.374598	0.372094	-1.38852	-0.500907	-0.528739	-0.519378	1.23878	1.4356	0.642721	0.01583	-0.79277	-0.645129	-0.75383	-1.23352	-0.233306	-1.56409	-0.543428	1.4082	-0.446986	-1.3973	0.430482	0.425204	-1.42713	-1.40219	1.34985	0.483799	0.48483	-1.40783	-1.37784	0.482893	-1.35268	0.460183	0.489975	-0.472616	-1.43458	-1.33235	1.36305	0.440579	-0.46796	-0.429633	1.36443	2
2736	-1.38324	1.37933	0.445342	-0.44512	-0.427259	-0.476859	-0.435103	-0.428554	-1.35492	1.3065	0.389535	0.431047	-1.3714	0.482063	0.432749	-1.38414	-0.522684	1.27121	0.37981	1.26239	0.372094	1.32445	0.411133	-1.43947	1.29731	-0.537669	1.4356	-0.335466	0.01583	-1.91774	1.44311	-0.75383	-0.336568	1.5345	0.391406	0.349687	0.488994	-1.36101	-1.3973	0.430482	0.425204	0.426513	0.460777	0.436396	-0.436486	1.40708	-0.492797	-1.37784	1.42448	1.35891	-0.479026	-1.32961	-0.472616	-1.43458	0.50319	-1.36819	0.440579	-1.39516	0.476802	-1.41971	2
2737	-0.462236	-1.3418	-1.40084	1.38587	-1.31925	1.37373	0.469117	-1.32618	-1.35492	-1.36342	1.28673	1.3595	-1.3714	0.482063	1.35862	0.422492	-0.522684	-1.44976	-0.525039	-0.513193	1.27749	1.32445	0.411133	-1.43947	-1.42772	-1.42589	-1.35002	-1.31365	0.88648	-1.91774	-1.68925	-0.75383	-1.23352	-0.233306	-1.56409	-1.43654	1.4082	-1.36101	-1.3973	0.430482	-1.41648	0.426513	-0.470705	-1.39051	-1.35677	1.40708	1.33726	1.38593	1.42448	1.35891	-1.41824	0.489975	0.447241	0.429117	-1.33235	-1.36819	-0.477414	-1.39516	-1.33607	0.436385	2
2738	-0.462236	0.472288	-0.477751	-0.44512	-0.427259	1.37373	-0.435103	-0.428554	1.37145	-0.473444	-0.507662	-0.497407	1.33576	1.37977	0.432749	1.32581	1.27695	1.27121	-1.42989	0.374598	-1.43871	-1.38852	1.32317	1.29273	0.388964	1.23878	-0.421482	1.62091	1.75713	-0.79277	0.398992	0.949228	-0.336568	0.650596	1.36915	-0.543428	-1.34942	1.38107	0.448792	-1.42901	1.34605	-1.42713	-1.40219	-1.39051	-0.436486	-0.437416	-0.492797	0.464672	1.42448	1.35891	-0.479026	1.39977	0.447241	1.36097	0.50319	1.36305	-0.477414	-0.46796	-0.429633	-0.491661	2
2739	-0.462236	-1.3418	0.445342	-0.44512	-1.31925	0.448433	-0.435103	1.3667	-0.446134	-1.36342	0.389535	-0.497407	-0.469014	1.37977	-0.493119	-0.480825	-0.522684	-0.542772	-0.525039	-0.513193	0.372094	-0.484195	1.32317	0.381994	0.388964	0.350557	0.507059	-1.31365	0.88648	-0.79277	0.398992	-1.60536	-1.23352	-1.11721	0.391406	1.2428	1.4082	1.38107	-0.474255	1.36023	1.34605	0.426513	0.460777	1.34985	-0.436486	1.40708	-0.492797	-1.37784	0.482893	-0.448814	1.39939	1.39977	-0.472616	-1.43458	1.42096	1.36305	1.35857	-0.46796	-0.429633	0.436385	2
2740	0.458771	-1.3418	-0.477751	-1.36062	0.464728	1.37373	0.469117	0.469074	0.462657	1.3065	1.28673	-0.497407	1.33576	1.37977	-0.493119	1.32581	0.377134	1.27121	0.37981	-1.40098	-1.43871	0.420127	-1.41295	0.381994	-1.42772	-1.42589	1.4356	1.62091	0.01583	-0.79277	-1.68925	0.0976989	1.45734	0.650596	-1.56409	1.2428	0.488994	-1.36101	1.37184	0.430482	-1.41648	1.35334	0.460777	1.34985	0.483799	-1.35966	1.33726	1.38593	-0.45869	1.35891	0.460183	-1.32961	-1.39247	-1.43458	0.50319	-1.36819	-1.39541	0.45924	-1.33607	-1.41971	2
2741	0.458771	0.472288	0.445342	-1.36062	0.464728	-1.40215	-1.33932	-1.32618	-1.35492	-0.473444	0.389535	1.3595	1.33576	-1.31336	0.432749	0.422492	0.377134	1.27121	0.37981	1.26239	0.372094	0.420127	-1.41295	1.29273	-1.42772	1.23878	1.4356	-1.31365	0.01583	0.332202	0.398992	-1.60536	-1.23352	-1.11721	0.391406	-0.543428	-0.430211	1.38107	1.37184	-0.499266	-0.495638	1.35334	-1.40219	-1.39051	-1.35677	-1.35966	-1.40783	-1.37784	1.42448	0.455048	-1.41824	-0.419816	-1.39247	1.36097	1.42096	1.36305	-1.39541	-1.39516	-0.429633	1.36443	2
2742	1.37978	0.472288	-0.477751	1.38587	0.464728	0.448433	-0.435103	-0.428554	-1.35492	0.41653	1.28673	1.3595	-0.469014	1.37977	1.35862	-0.480825	-0.522684	-0.542772	0.37981	0.374598	-1.43871	0.420127	0.411133	-0.528739	-1.42772	0.350557	-0.421482	0.642721	0.01583	-1.91774	0.398992	0.0976989	1.45734	0.650596	0.391406	-0.543428	-0.430211	1.38107	-1.3973	1.36023	-0.495638	-1.42713	0.460777	-1.39051	1.40408	0.48483	1.33726	0.464672	0.482893	0.455048	-1.41824	-1.32961	-0.472616	1.36097	1.42096	-1.36819	0.440579	1.38644	0.476802	-0.491661	2
2743	-1.38324	1.37933	1.36843	1.38587	-1.31925	1.37373	0.469117	0.469074	1.37145	-1.36342	-1.40486	-1.42586	-1.3714	-0.415649	-1.41899	1.32581	1.27695	-1.44976	1.28466	1.26239	-0.533306	-1.38852	-0.500907	-0.528739	-1.42772	1.23878	-0.421482	1.62091	1.75713	-0.79277	1.44311	0.0976989	1.45734	-1.11721	1.36915	1.2428	1.4082	-0.446986	1.37184	1.36023	1.34605	-0.500311	1.39226	-1.39051	-1.35677	0.48483	0.422234	0.464672	1.42448	0.455048	-0.479026	1.39977	-0.472616	0.429117	1.42096	0.452639	0.440579	1.38644	1.38324	1.36443	2
2744	0.458771	0.472288	0.445342	-1.36062	-0.427259	-1.40215	0.469117	0.469074	-1.35492	-0.473444	1.28673	-0.497407	-0.469014	1.37977	0.432749	0.422492	0.377134	1.27121	-0.525039	1.26239	0.372094	-1.38852	0.411133	0.381994	0.388964	-1.42589	0.507059	0.642721	-0.85482	0.332202	0.398992	0.0976989	-0.336568	-0.233306	-1.56409	-1.43654	0.488994	0.467043	-1.3973	-1.42901	-0.495638	-0.500311	-1.40219	0.436396	0.483799	1.40708	0.422234	0.464672	0.482893	0.455048	1.39939	-0.419816	-0.472616	-1.43458	0.50319	-0.457776	-0.477414	-0.46796	-1.33607	-0.491661	2
2745	-0.462236	1.37933	-1.40084	-0.44512	-1.31925	1.37373	0.469117	0.469074	0.462657	-0.473444	1.28673	-0.497407	-0.469014	-1.31336	0.432749	0.422492	0.377134	0.364217	-0.525039	-1.40098	0.372094	-0.484195	-1.41295	-0.528739	-0.519378	0.350557	-1.35002	-1.31365	0.88648	-1.91774	-0.645129	-0.75383	-1.23352	0.650596	-1.56409	1.2428	0.488994	0.467043	-0.474255	-0.499266	-1.41648	-1.42713	0.460777	0.436396	1.40408	0.48483	-0.492797	1.38593	1.42448	-0.448814	-1.41824	0.489975	1.3671	1.36097	1.42096	-1.36819	-1.39541	1.38644	0.476802	-1.41971	2
2746	1.37978	-1.3418	1.36843	1.38587	1.35671	-1.40215	-0.435103	1.3667	0.462657	0.41653	-1.40486	-1.42586	-1.3714	0.482063	1.35862	0.422492	1.27695	-0.542772	-1.42989	-1.40098	1.27749	-1.38852	-1.41295	0.381994	-0.519378	1.23878	0.507059	1.62091	1.75713	1.45717	0.398992	0.0976989	1.45734	0.650596	-1.56409	0.349687	-1.34942	-1.36101	0.448792	1.36023	-0.495638	1.35334	0.460777	-0.477058	0.483799	-1.35966	0.422234	-0.456586	1.42448	1.35891	-0.479026	-0.419816	0.447241	0.429117	0.50319	-1.36819	-1.39541	0.45924	1.38324	-1.41971	2
2747	-0.462236	1.37933	-1.40084	0.470375	-0.427259	0.448433	0.469117	0.469074	-0.446134	-1.36342	0.389535	-0.497407	1.33576	-0.415649	0.432749	-1.38414	0.377134	0.364217	-1.42989	-1.40098	0.372094	1.32445	0.411133	-1.43947	-1.42772	-1.42589	-0.421482	1.62091	1.75713	-1.91774	-0.645129	-1.60536	-0.336568	0.650596	1.36915	1.2428	0.488994	0.467043	1.37184	-0.499266	1.34605	-0.500311	-0.470705	1.34985	0.483799	1.40708	1.33726	1.38593	-0.45869	-0.448814	1.39939	1.39977	-1.39247	-0.50273	-0.414578	-1.36819	-1.39541	0.45924	-0.429633	1.36443	2
2748	0.458771	-1.3418	-1.40084	0.470375	0.464728	-0.476859	1.37334	1.3667	0.462657	-1.36342	0.389535	0.431047	-0.469014	-0.415649	1.35862	0.422492	0.377134	-1.44976	0.37981	1.26239	1.27749	1.32445	0.411133	-1.43947	0.388964	-1.42589	-0.421482	-0.335466	-0.85482	0.332202	-0.645129	-0.75383	1.45734	0.650596	0.391406	-0.543428	-0.430211	-1.36101	-1.3973	-0.499266	-1.41648	1.35334	-1.40219	-1.39051	-0.436486	-1.35966	-1.40783	0.464672	-1.40027	-0.448814	-0.479026	1.39977	-0.472616	-1.43458	1.42096	-0.457776	1.35857	-0.46796	1.38324	1.36443	2
2749	-0.462236	-0.434755	0.445342	1.38587	-0.427259	-0.476859	-0.435103	1.3667	-1.35492	1.3065	1.28673	-0.497407	1.33576	0.482063	0.432749	-0.480825	-0.522684	-1.44976	-0.525039	1.26239	1.27749	0.420127	-1.41295	1.29273	1.29731	-0.537669	0.507059	0.642721	0.88648	0.332202	0.398992	-1.60536	-0.336568	-1.11721	-0.586343	-0.543428	1.4082	0.467043	0.448792	1.36023	-1.41648	0.426513	0.460777	0.436396	0.483799	-1.35966	1.33726	0.464672	0.482893	0.455048	0.460183	-1.32961	-1.39247	-1.43458	0.50319	0.452639	1.35857	0.45924	0.476802	0.436385	2
2750	1.37978	-1.3418	-0.477751	1.38587	-0.427259	-0.476859	-0.435103	-1.32618	-0.446134	1.3065	-0.507662	-0.497407	-0.469014	-0.415649	-1.41899	1.32581	1.27695	-0.542772	1.28466	1.26239	-0.533306	-1.38852	-1.41295	-1.43947	-0.519378	-0.537669	-0.421482	-1.31365	0.88648	-0.79277	1.44311	-0.75383	-1.23352	-1.11721	0.391406	1.2428	1.4082	-0.446986	-0.474255	-1.42901	0.425204	1.35334	1.39226	-0.477058	-0.436486	1.40708	-0.492797	-0.456586	-1.40027	-0.448814	-0.479026	1.39977	-1.39247	0.429117	0.50319	-1.36819	-0.477414	1.38644	1.38324	-0.491661	2
2751	-0.462236	-1.3418	0.445342	-0.44512	1.35671	-0.476859	-1.33932	0.469074	-0.446134	-1.36342	0.389535	-0.497407	-0.469014	0.482063	-0.493119	-0.480825	0.377134	-0.542772	-0.525039	-1.40098	0.372094	-1.38852	0.411133	-0.528739	-1.42772	0.350557	0.507059	-1.31365	0.01583	0.332202	-1.68925	-1.60536	-0.336568	-0.233306	0.391406	-0.543428	-0.430211	-1.36101	-1.3973	1.36023	-0.495638	0.426513	-0.470705	-1.39051	-1.35677	0.48483	0.422234	-0.456586	-1.40027	-0.448814	-0.479026	1.39977	-0.472616	1.36097	0.50319	-1.36819	0.440579	-1.39516	-1.33607	-0.491661	2
2752	-1.38324	1.37933	0.445342	0.470375	-1.31925	-0.476859	-1.33932	0.469074	-1.35492	-0.473444	-0.507662	-0.497407	1.33576	1.37977	-0.493119	-0.480825	1.27695	-0.542772	1.28466	1.26239	1.27749	0.420127	1.32317	0.381994	0.388964	1.23878	-0.421482	-0.335466	0.88648	0.332202	-0.645129	-1.60536	-0.336568	-1.11721	-1.56409	-0.543428	-0.430211	-0.446986	-0.474255	-1.42901	-0.495638	-1.42713	0.460777	0.436396	-1.35677	-1.35966	-0.492797	-1.37784	0.482893	1.35891	-0.479026	-0.419816	1.3671	1.36097	1.42096	1.36305	-0.477414	-1.39516	1.38324	0.436385	2
2753	1.37978	0.472288	-0.477751	-0.44512	1.35671	-1.40215	-1.33932	1.3667	0.462657	-1.36342	-1.40486	-0.497407	-1.3714	-0.415649	1.35862	1.32581	1.27695	0.364217	0.37981	0.374598	0.372094	-0.484195	-1.41295	-0.528739	-0.519378	1.23878	-1.35002	-0.335466	1.75713	0.332202	1.44311	0.0976989	1.45734	0.650596	-0.586343	-1.43654	-1.34942	0.467043	0.448792	-0.499266	1.34605	0.426513	0.460777	0.436396	0.483799	0.48483	-0.492797	1.38593	0.482893	1.35891	-0.479026	-1.32961	-1.39247	0.429117	-0.414578	1.36305	-0.477414	-1.39516	0.476802	1.36443	2
2754	1.37978	0.472288	0.445342	0.470375	-1.31925	-1.40215	0.469117	-1.32618	-1.35492	1.3065	0.389535	1.3595	1.33576	1.37977	-0.493119	-0.480825	-1.4225	0.364217	-0.525039	1.26239	-0.533306	-0.484195	-1.41295	0.381994	-1.42772	-1.42589	1.4356	0.642721	0.01583	1.45717	-1.68925	-1.60536	-1.23352	1.5345	-0.586343	1.2428	-0.430211	1.38107	-1.3973	-1.42901	0.425204	1.35334	-0.470705	1.34985	0.483799	1.40708	0.422234	0.464672	1.42448	1.35891	0.460183	0.489975	-0.472616	-1.43458	0.50319	-0.457776	-0.477414	-1.39516	-0.429633	1.36443	2
2755	0.458771	-1.3418	0.445342	-1.36062	0.464728	-0.476859	1.37334	0.469074	-0.446134	-1.36342	1.28673	0.431047	0.433371	0.482063	-0.493119	1.32581	-0.522684	-1.44976	-0.525039	-1.40098	-1.43871	-0.484195	1.32317	0.381994	-1.42772	0.350557	0.507059	-1.31365	0.88648	0.332202	-1.68925	-1.60536	1.45734	1.5345	1.36915	0.349687	1.4082	-1.36101	0.448792	-1.42901	-1.41648	0.426513	0.460777	0.436396	-1.35677	1.40708	-1.40783	1.38593	-1.40027	-0.448814	-1.41824	-1.32961	-1.39247	0.429117	1.42096	0.452639	0.440579	-1.39516	-1.33607	-1.41971	2
