	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	clase
396	0.403367	-1.27421	-0.386053	0.00176569	-0.214731	-0.12331	-0.235802	0.00847383	-0.224811	-1.17107	0.0119352	-0.276816	-1.18917	-0.0617305	-1.29659	-1.4107	-0.151303	-0.488303	1
397	1.73921	1.96735	1.51611	0.24077	-1.35567	-0.775311	2.62177	-1.91176	2.86144	1.51569	3.06976	2.97742	2.65149	1.94175	0.939935	-1.18677	-1.1247	-1.96704	0
398	-0.568159	-0.625897	-0.449459	-0.207363	0.545894	-0.775311	-0.47644	0.264505	-0.610593	-0.826612	-0.433998	-0.497538	-0.636115	-0.0617305	-0.889946	-1.4107	-0.151303	-0.0850121	0
399	0.524807	-1.11213	-0.766486	0.50965	0.799435	-0.557978	-0.145563	-0.247557	-0.224811	-0.826612	0.0119352	-0.152306	-1.40425	-0.195296	-0.686626	0.492732	1.7955	0.990431	0
400	-0.81104	-0.463819	-1.14692	-0.56587	0.292352	0.311358	-1.07803	1.16061	-0.996375	-0.482157	-1.00734	-0.989919	-0.482489	-0.729557	0.126654	-1.4107	0.659865	0.72157	3
401	1.61777	1.31904	1.64292	1.31629	0.292352	0.746025	1.11779	-1.14366	0.932534	1.03345	0.871949	1.05884	0.838698	-0.996688	2.97314	1.05256	0.822099	1.25929	2
402	-1.05392	-1.27421	-0.132432	-0.326865	-0.341502	-0.12331	-0.47644	0.39252	-0.610593	-1.51552	-0.306588	-0.520177	-1.18917	-0.462426	-0.0766656	0.940598	0.335398	0.183849	1
403	0.889129	1.15696	1.4527	-0.207363	-1.10213	0.311358	1.29826	-1.27168	1.31832	1.03345	1.19047	1.29654	0.900149	0.2054	1.14325	-0.179067	-0.47577	-0.219442	1
404	0.281926	-0.950053	-0.322648	-0.267114	0.0388104	-0.12331	-0.867477	0.776566	-0.996375	0.137864	-0.879931	-0.825792	-1.55787	-1.39738	1.75322	-1.0748	1.95773	1.66258	3
405	1.13201	0.508649	1.19908	1.04741	0.0388104	0.746025	0.937307	-1.01565	0.932534	0.688993	0.840097	0.877731	-0.328862	-0.863122	0.329975	1.05256	0.497632	0.856	1
406	-0.689599	-0.787975	-0.576269	0.121268	0.799435	-0.340644	-0.566679	0.39252	-0.610593	-0.757721	-0.46585	-0.559793	-0.728291	-0.462426	-0.889946	0.828632	1.14657	0.58714	0
407	-1.66112	-1.11213	-1.14692	-1.16338	-0.341502	-0.12331	-1.04796	1.28863	-0.996375	-1.51552	-1.1666	-1.02388	-1.2199	0.472531	-1.09327	1.16453	-1.61141	-1.02602	1
408	-0.325277	-1.11213	-0.449459	-0.984128	-1.10213	-0.557978	-0.747158	0.776566	-0.610593	-1.17107	-0.752522	-0.763537	-0.789741	-0.462426	-1.09327	-0.626933	-0.47577	-0.622733	2
409	-0.932481	0.0224151	-0.70308	-0.416492	0.545894	-0.340644	-0.686998	0.520535	-0.610593	-0.275483	-0.688817	-0.667325	0.0398412	-0.0617305	-0.279986	-0.7389	0.0109306	0.0494182	0
410	-0.932481	-1.11213	0.248	0.181019	-0.214731	0.0940239	0.0349152	-0.247557	0.16097	-0.964395	0.07564	-0.0391151	-1.12772	-0.595992	-1.09327	1.72436	0.335398	0.452709	2
411	-0.568159	0.0224151	-0.322648	0.569401	0.292352	0.0940239	-0.235802	0.00847383	-0.224811	0.206755	0.0437876	-0.282476	-0.0216094	-0.863122	-0.483306	-1.18677	0.822099	0.72157	2
412	-1.90401	-1.43629	-1.97119	-1.58164	-0.721814	-0.992645	-1.46907	2.05672	-1.38216	-1.65331	-1.70809	-1.30685	-1.2199	1.54105	-1.09327	-0.0671005	-1.93587	-1.56375	1
413	-1.66112	-0.301741	-0.70308	-1.07375	-0.214731	-0.340644	-0.566679	0.520535	-0.610593	-0.137701	-0.59326	-0.622048	0.0398412	1.14036	-0.0766656	0.268799	-1.44917	-1.56375	0
414	-0.689599	-1.43629	-0.259243	-0.267114	0.0388104	-0.557978	-0.867477	0.904582	-0.996375	-1.7222	-0.879931	-0.865409	-1.40425	-0.863122	-0.483306	2.50813	0.822099	0.856	1
415	-1.05392	0.0224151	-0.00562104	-1.07375	-0.721814	0.528691	-0.295962	0.264505	-0.224811	0.551211	-0.59326	-0.440943	-0.0523347	0.472531	0.736615	0.940598	-0.962471	-0.353873	3
416	0.889129	1.31904	1.64292	0.449899	-0.975356	0.746025	1.41858	-1.27168	1.31832	1.65347	0.999359	1.38709	0.377819	-0.595992	-0.483306	1.2765	0.173164	0.72157	1
417	-0.568159	-0.139663	-0.766486	-0.326865	0.292352	-0.557978	-0.837397	0.776566	-0.996375	-0.344374	-0.784374	-0.797494	-0.0523347	-0.863122	0.533295	-0.179067	0.659865	0.452709	0
418	0.281926	-1.43629	-0.512864	0.420023	1.05298	-0.557978	-0.596759	0.264505	-0.610593	-1.44663	-0.338441	-0.559793	-1.4657	-0.462426	-1.29659	0.492732	1.95773	1.25929	0
419	-0.81104	-0.301741	-0.766486	0.00176569	1.30652	-0.340644	-0.50652	0.39252	-0.610593	-0.206592	-0.370293	-0.559793	-0.113785	0.472531	-0.0766656	-0.0671005	-0.800238	-1.16045	0
420	-0.0823959	-1.76044	-0.639675	-0.745123	-0.721814	-0.557978	-1.07803	1.16061	-0.996375	-1.7222	-0.975488	-1.00124	-1.52715	-1.26382	-0.279986	0.828632	1.7955	1.39372	2
421	0.281926	-0.950053	-1.52735	-1.55176	-1.35567	-0.557978	-1.07803	1.41664	-0.996375	-0.619939	-1.1029	-1.04651	-0.759016	1.80818	-0.0766656	-1.4107	-1.28694	-1.83261	3
422	0.524807	0.508649	1.19908	0.77853	-0.0879604	0.528691	1.14787	-1.27168	0.932534	0.275646	1.22233	1.18901	0.562171	-0.195296	-0.279986	-0.626933	0.0109306	0.0494182	1
423	-0.446718	-1.76044	-1.02011	-0.326865	-0.341502	-0.340644	-0.867477	0.776566	-0.996375	-1.65331	-0.752522	-0.803154	-1.77295	-1.53095	-1.09327	-1.0748	1.95773	1.52815	2
424	-1.05392	0.0224151	-0.766486	-1.46214	-0.975356	-0.340644	-0.596759	0.520535	-0.610593	-0.206592	-0.625112	-0.644687	0.347094	1.14036	0.329975	-0.962833	-1.28694	-1.56375	0
425	-0.325277	-0.625897	0.691838	0.838281	0.419123	0.0940239	0.425952	-0.631603	0.16097	-0.757721	0.426016	0.362713	-0.66684	-0.863122	0.939935	1.2765	0.659865	0.58714	1
426	-0.568159	-1.43629	-0.829891	-0.804874	-0.595044	-0.340644	-1.01788	1.16061	-0.996375	-1.51552	-1.1029	-0.984259	-1.43497	-0.863122	-0.686626	2.6201	0.659865	0.990431	1
427	1.49633	1.31904	1.00887	1.01753	0.165581	0.528691	1.5389	-1.3997	1.7041	1.30901	1.25418	1.52858	1.2074	-0.195296	0.736615	1.2765	-0.151303	0.183849	1
428	-0.932481	-1.11213	0.438217	0.210895	-0.341502	0.0940239	0.00483551	-0.247557	-0.224811	-1.10218	0.0437876	-0.0674128	-0.820467	-0.729557	0.126654	2.2842	0.659865	0.856	1
429	2.22498	0.832805	1.3893	0.838281	-0.468273	0.528691	1.17795	-1.14366	1.31832	0.757884	1.09492	1.12675	0.347094	-0.729557	1.75322	1.05256	0.335398	0.856	2
430	-1.17536	-1.27421	-0.766486	-0.715248	0.0388104	0.0940239	-0.987796	0.904582	-0.996375	-0.964395	-0.943636	-0.905026	-1.06627	-0.595992	0.939935	-0.403	0.822099	0.856	3
431	1.25345	1.31904	1.64292	1.10716	-0.0879604	0.528691	1.44866	-1.27168	1.31832	1.3779	1.19047	1.43803	1.05378	-0.729557	-1.29659	-0.403	-0.151303	0.72157	2
432	0.646248	0.346571	0.565027	1.70467	1.56006	-0.775311	0.997467	-1.14366	0.932534	8.14316e-05	1.44529	1.07016	0.347094	0.873227	-0.483306	-0.179067	0.497632	-0.622733	0
433	-1.17536	-1.11213	0.0577843	-0.83475	-0.975356	-0.340644	-0.596759	0.520535	-0.610593	-1.10218	-0.370293	-0.639027	-0.789741	0.2054	-0.0766656	1.83633	-0.638004	-0.622733	2
434	-1.05392	-0.463819	-0.766486	-1.16338	-0.721814	-0.340644	-0.566679	0.520535	-0.610593	-0.206592	-0.370293	-0.633367	-0.0830599	1.27392	0.736615	0.156833	-1.28694	-1.42932	0
435	1.25345	0.994884	1.4527	-0.0281099	-0.975356	0.311358	1.17795	-1.14366	1.31832	0.964558	0.999359	1.13807	1.42248	-0.0617305	0.533295	0.828632	-0.313537	0.183849	2
436	-1.05392	-1.27421	-0.893296	-0.715248	-0.214731	-0.557978	-1.16827	1.28863	-0.996375	-1.23996	-1.23031	-1.05783	-1.65005	-0.996688	-0.686626	0.156833	0.984333	0.990431	3
437	-0.0823959	-0.463819	-1.14692	-1.37251	-1.35567	-0.340644	-1.01788	1.28863	-0.996375	-0.275483	-0.784374	-1.0069	-0.60539	0.739661	1.95654	-0.0671005	-0.638004	-1.42932	3
438	-1.17536	-0.787975	-0.70308	-1.13351	-0.848585	-0.340644	-0.566679	0.520535	-0.610593	-0.964395	-0.688817	-0.622048	-0.298137	1.00679	1.14325	-1.29873	-1.44917	-1.29489	1
439	-0.325277	0.670727	0.248	0.77853	0.165581	-0.12331	0.245473	-0.503588	0.16097	0.551211	0.457868	0.187267	0.807973	-0.729557	0.126654	-0.850866	0.497632	0.318279	1
440	0.524807	0.346571	1.70632	0.987659	-0.341502	0.528691	0.907227	-0.887634	0.932534	0.413428	0.585278	0.826795	-0.298137	-1.53095	-1.09327	2.2842	0.822099	1.66258	2
441	0.889129	0.994884	1.00887	0.748655	-0.214731	0.311358	0.786909	-0.887634	0.546752	0.895666	0.967506	0.747562	1.36103	-0.729557	-1.29659	-0.291034	0.497632	0.72157	2
442	-0.446718	0.346571	-0.576269	-0.984128	-0.468273	0.528691	-0.235802	0.136489	-0.224811	0.344537	-0.529555	-0.361709	0.316369	0.606096	0.939935	-0.514967	-0.962471	-0.622733	3
443	-0.325277	-1.43629	-1.40054	-1.28288	-0.721814	-0.557978	-1.49915	1.9287	-1.38216	-1.23996	-1.58068	-1.29553	-1.74223	-0.729557	-0.0766656	0.156833	0.497632	0.318279	3
444	0.646248	0.832805	0.374811	1.04741	0.292352	0.311358	0.486111	-0.759619	0.546752	0.757884	0.648983	0.436287	0.562171	-0.863122	1.14325	-0.179067	0.822099	0.72157	1
445	1.01057	1.31904	1.19908	2.06318	1.30652	-0.992645	2.08034	-1.65573	2.08988	1.03345	2.49642	2.28696	2.06771	1.67462	0.126654	1.05256	-0.800238	-1.56375	0
446	-0.568159	0.184493	-0.512864	-1.014	-0.341502	0.0940239	-0.356121	0.39252	-0.224811	0.688993	-0.59326	-0.4749	0.0705665	0.873227	1.14325	-1.0748	-0.800238	-0.622733	3
447	0.889129	1.15696	1.19908	0.838281	0.0388104	0.0940239	0.57635	-0.759619	0.546752	0.964558	0.61713	0.492882	0.869424	-0.729557	1.5499	0.268799	0.659865	0.856	2
448	0.160485	1.96735	1.3893	1.76442	1.56006	0.311358	1.29826	-1.27168	1.31832	1.86014	1.12677	1.3022	1.48393	0.2054	-1.29659	-0.962833	-0.47577	-0.353873	1
449	0.889129	1.31904	0.565027	0.748655	0.419123	-0.557978	1.05763	-1.14366	0.932534	0.895666	1.34973	1.10977	1.2074	0.739661	-0.279986	0.156833	0.497632	-0.488303	0
450	-0.325277	-0.950053	-0.00562104	-0.147612	0.799435	0.311358	-0.777237	0.648551	-0.610593	-0.757721	-0.784374	-0.746558	-0.513214	-0.595992	1.34658	-0.403	0.335398	0.72157	3
451	-0.325277	0.184493	-0.449459	0.479775	1.68683	-0.340644	-0.44636	0.136489	-0.610593	-0.0688097	-0.338441	-0.440943	0.531446	-0.0617305	0.329975	-0.514967	0.497632	0.452709	0
452	0.0390448	-1.27421	-0.512864	0.00176569	-0.341502	-0.340644	-0.205723	0.00847383	-0.224811	-1.03329	-0.338441	-0.259837	-1.37352	-1.26382	-0.0766656	-0.7389	1.47103	1.12486	1
453	-0.203837	-1.11213	-0.512864	0.270646	0.0388104	0.0940239	-0.235802	0.00847383	-0.224811	-0.895504	-0.242884	-0.293795	-1.31207	-1.26382	0.126654	1.83633	1.3088	1.39372	1
454	0.160485	-0.301741	-0.70308	-0.29699	0.292352	-0.557978	-0.717078	0.520535	-0.610593	-0.482157	-0.625112	-0.667325	-0.113785	-0.729557	0.329975	-0.962833	0.984333	0.58714	0
455	1.49633	1.15696	1.19908	1.31629	0.292352	0.528691	0.967387	-1.01565	0.932534	0.688993	0.808245	0.945646	0.900149	-0.996688	-0.889946	-0.962833	0.497632	1.12486	2
456	-1.53968	-0.301741	-0.893296	-0.894501	0.0388104	-0.340644	-0.596759	0.648551	-0.610593	-0.206592	-0.529555	-0.661665	-0.113785	1.40749	-1.09327	0.156833	-1.44917	-1.56375	0
457	-0.203837	-0.301741	-0.766486	-1.34263	-1.2289	-0.557978	-0.897556	1.0326	-0.996375	-0.275483	-0.784374	-0.893707	-0.0830599	0.873227	-0.483306	0.380766	-0.962471	-1.42932	3
458	-1.2968	0.0224151	-0.576269	-0.237239	0.799435	-0.12331	-0.807317	0.648551	-0.996375	-0.275483	-0.625112	-0.763537	0.132017	-0.195296	0.736615	-1.0748	0.335398	0.452709	3
459	1.13201	1.96735	1.4527	1.55529	0.926206	0.528691	1.47874	-1.3997	1.31832	1.72236	1.19047	1.50594	2.31351	0.0718348	0.736615	-1.18677	-0.313537	-0.0850121	1
460	0.524807	-0.463819	0.501622	0.688903	-0.0879604	0.0940239	0.275553	-0.503588	0.16097	-0.275483	0.0119352	0.226884	-1.12772	-1.53095	-0.686626	-0.514967	1.63327	1.66258	2
461	-0.446718	-0.625897	-1.27373	-0.655496	-0.214731	-0.557978	-1.22843	1.41664	-0.996375	-0.482157	-1.26216	-1.09745	-0.543939	-1.53095	1.34658	-0.962833	1.95773	1.66258	3
462	1.49633	1.15696	1.57951	1.25654	0.0388104	-0.12331	0.937307	-1.01565	0.932534	0.895666	0.935654	0.917348	0.777248	-0.729557	0.533295	0.492732	0.822099	0.72157	1
463	0.403367	0.346571	-0.0690264	0.420023	0.292352	-0.12331	-0.0252442	-0.247557	-0.224811	0.137864	0.139345	-0.0787319	0.224193	-0.328861	0.939935	-1.18677	0.497632	0.318279	1
464	-1.05392	-0.787975	-1.02011	-1.43226	-1.2289	-0.992645	-0.50652	0.39252	-0.610593	-1.03329	-0.59326	-0.565453	-0.359587	1.94175	1.34658	-1.0748	-1.44917	-1.69818	1
465	0.767689	0.670727	-0.132432	1.10716	1.05298	-0.557978	0.425952	-0.759619	0.16097	0.551211	0.553426	0.436287	0.715797	0.0718348	-0.686626	0.044866	1.47103	0.452709	0
466	-1.41824	-0.301741	-0.70308	-0.446368	0.799435	-0.340644	-0.566679	0.520535	-0.610593	-0.344374	-0.561407	-0.622048	-0.0523347	0.739661	0.126654	-0.179067	-1.28694	-1.29489	0
467	-1.90401	-0.301741	-0.766486	-0.655496	0.419123	-0.12331	-0.656919	0.648551	-0.610593	-0.206592	-0.625112	-0.684303	-0.205961	0.606096	-1.09327	-0.0671005	-1.28694	-1.29489	0
468	0.281926	1.48112	1.3893	0.181019	-0.468273	0.311358	1.3885	-1.27168	1.31832	1.86014	1.03121	1.37011	1.4532	0.338965	1.34658	1.16453	-0.47577	-0.219442	1
469	1.37489	0.994884	1.64292	0.957783	0.0388104	0.528691	1.5389	-1.3997	1.7041	1.03345	1.38159	1.53424	0.838698	-0.0617305	1.14325	0.380766	0.0109306	0.58714	2
470	-0.203837	-0.787975	-1.27373	-0.745123	-0.341502	-0.12331	-1.25851	1.41664	-1.38216	-0.619939	-1.26216	-1.12575	-0.759016	-1.39738	1.34658	-1.29873	2.44444	1.93144	3
471	-0.325277	-0.139663	-1.02011	-0.535994	0.165581	-0.340644	-0.957716	0.904582	-0.996375	-0.137701	-0.720669	-0.905026	-0.236686	-0.0617305	-1.09327	-0.403	-0.151303	-0.219442	3
472	1.25345	1.6432	1.70632	1.82417	0.672665	0.746025	1.47874	-1.3997	1.31832	1.79125	1.31788	1.50594	1.57611	-0.729557	0.329975	1.05256	0.335398	0.856	1
473	1.37489	0.832805	0.691838	0.121268	-0.975356	-0.992645	1.59906	-1.3997	1.7041	0.757884	2.08234	1.67007	0.9616	1.40749	-0.483306	-0.0671005	-0.47577	-1.56375	0
474	1.61777	1.80527	1.4527	0.987659	-0.0879604	0.528691	1.56898	-1.3997	1.7041	2.13571	1.44529	1.61347	1.14595	-0.0617305	1.75322	-1.29873	0.0109306	0.0494182	1
475	-1.41824	-0.787975	-0.576269	-0.83475	-0.595044	-0.12331	-0.47644	0.39252	-0.610593	-1.03329	-0.497703	-0.554134	-0.66684	0.338965	0.939935	-0.403	-1.28694	-1.16045	1
476	0.403367	1.6432	1.3893	1.49554	1.17975	0.0940239	1.26818	-1.14366	1.31832	1.58458	1.06306	1.23428	1.48393	0.2054	-1.09327	1.2765	-0.47577	0.0494182	2
477	0.889129	1.6432	1.19908	0.420023	-0.595044	0.963359	1.6893	-1.3997	1.7041	1.99792	1.15862	1.70403	0.900149	-0.195296	-0.279986	-0.291034	-0.47577	0.318279	1
478	-0.568159	0.184493	-0.259243	-0.56587	0.165581	0.528691	-0.265882	0.264505	-0.224811	0.826775	-0.59326	-0.412645	0.0398412	0.0718348	-0.279986	-0.403	-0.638004	-0.219442	3
479	0.0390448	0.0224151	0.438217	1.31629	1.17975	-0.775311	0.516191	-0.759619	0.546752	-0.206592	0.489721	0.52684	0.224193	-0.195296	-0.483306	0.044866	0.984333	0.318279	0
480	-0.932481	-0.463819	-1.14692	-1.40239	-0.975356	-0.557978	-0.626839	0.648551	-0.610593	-0.344374	-0.59326	-0.684303	-0.113785	1.94175	-1.09327	-1.0748	-1.61141	-1.83261	0
481	1.25345	1.6432	1.13568	0.957783	0.545894	0.311358	1.35842	-1.27168	1.31832	1.72236	1.12677	1.35879	1.42248	0.2054	-1.09327	-1.29873	-0.638004	-0.219442	2
482	1.25345	1.48112	0.565027	1.19679	0.672665	0.528691	1.47874	-1.27168	1.31832	1.51569	1.09492	1.45501	0.654347	0.2054	-0.483306	0.940598	-0.313537	0.0494182	1
483	0.0390448	0.184493	-0.195837	0.360272	0.0388104	-0.12331	-0.0553239	-0.119542	-0.224811	8.14316e-05	0.0437876	-0.124008	0.562171	-0.729557	1.14325	0.268799	0.335398	0.318279	1
484	-0.932481	-1.11213	-0.386053	-0.774999	-0.341502	-0.12331	-0.807317	0.776566	-0.996375	-1.17107	-0.688817	-0.786175	-1.12772	-0.195296	-0.279986	-0.291034	0.0109306	0.0494182	3
485	-0.446718	0.508649	-0.259243	-0.774999	-0.214731	0.528691	-0.235802	0.264505	-0.224811	0.757884	-0.529555	-0.373028	0.347094	0.338965	-0.889946	-1.18677	-0.800238	-0.353873	3
486	-1.2968	0.184493	-0.70308	-0.386617	1.05298	-0.557978	-0.5366	0.39252	-0.610593	-0.0688097	-0.46585	-0.576772	0.715797	1.00679	-0.686626	-0.179067	-1.28694	-1.29489	0
487	1.25345	1.96735	1.32589	1.58517	1.30652	0.746025	1.56898	-1.3997	1.7041	1.99792	1.09492	1.57386	1.3303	-0.0617305	0.939935	-0.0671005	-0.47577	-0.0850121	1
488	-0.0823959	0.0224151	-0.0690264	0.24077	0.292352	-0.340644	-0.265882	0.00847383	-0.224811	-0.0688097	-0.274736	-0.322092	0.408545	-0.328861	0.939935	-0.179067	0.497632	0.452709	2
489	-1.41824	-0.950053	0.248	-0.864625	-0.975356	-0.340644	-0.47644	0.520535	-0.610593	-0.964395	-0.46585	-0.576772	-1.09699	-0.195296	0.939935	0.604699	-0.962471	-0.891594	1
490	1.01057	0.994884	1.64292	0.718779	-0.595044	0.311358	1.29826	-1.27168	1.31832	0.964558	0.967506	1.26258	0.285643	-0.863122	0.126654	0.940598	0.335398	0.72157	1
491	1.73921	1.48112	1.70632	0.599277	-0.595044	0.528691	1.5389	-1.27168	1.7041	1.79125	1.28603	1.52292	1.2074	-0.328861	1.14325	1.16453	0.0109306	0.72157	2
492	0.403367	0.0224151	-0.386053	0.181019	-0.214731	0.0940239	-0.356121	0.136489	-0.224811	0.0689726	-0.274736	-0.395666	-0.175236	-1.26382	1.95654	-0.0671005	1.47103	1.39372	2
493	-1.05392	-0.301741	-1.02011	-1.16338	-0.595044	-0.557978	-0.5366	0.520535	-0.610593	-0.344374	-0.497703	-0.60507	-0.205961	1.80818	-0.483306	-0.403	-1.44917	-1.69818	0
494	1.01057	1.48112	1.00887	0.24077	-0.721814	0.311358	1.50882	-1.27168	1.7041	1.58458	0.967506	1.50594	1.48393	-0.0617305	-0.279986	0.492732	-0.47577	0.0494182	1
495	1.49633	1.48112	1.4527	-0.147612	-1.73598	-0.775311	2.35105	-1.78374	2.47566	1.17123	2.56012	2.55296	2.09843	1.54105	1.14325	-1.29873	-1.28694	-1.83261	0
496	0.0390448	0.0224151	-0.639675	0.300521	0.926206	-0.557978	-0.386201	0.00847383	-0.610593	-0.275483	-0.242884	-0.378688	0.50072	-0.462426	-0.279986	-0.850866	0.659865	0.318279	0
497	1.49633	1.6432	1.00887	1.64492	0.799435	0.528691	1.3885	-1.27168	1.31832	1.51569	1.06306	1.35313	1.2074	-0.595992	-0.889946	1.83633	0.0109306	0.72157	1
498	0.0390448	-0.301741	-0.00562104	-0.984128	-0.975356	0.311358	-0.416281	0.264505	-0.610593	0.0689726	-0.402146	-0.457922	-0.421038	0.2054	-1.09327	-0.7389	-0.47577	0.183849	3
499	-0.689599	-1.43629	-1.84438	-1.67127	-0.595044	-1.20998	-1.52923	2.05672	-1.38216	-1.37774	-1.64439	-1.33515	-1.18917	2.07531	0.126654	0.156833	-1.44917	-1.69818	3
500	1.01057	1.48112	1.00887	-0.0579854	-1.10213	0.311358	1.44866	-1.27168	1.31832	1.79125	1.25418	1.42671	1.48393	-0.0617305	-1.29659	2.06026	-0.313537	0.318279	1
501	0.889129	1.80527	1.13568	1.04741	0.0388104	0.746025	1.74946	-1.3997	1.7041	2.06682	1.34973	1.79458	0.900149	0.0718348	-1.29659	-0.179067	-0.47577	0.183849	1
502	1.37489	1.48112	0.882054	0.479775	-0.595044	0.311358	1.50882	-1.3997	1.7041	1.51569	1.34973	1.50594	1.29958	0.338965	-0.279986	-0.0671005	-0.313537	-0.0850121	1
503	-0.932481	-1.43629	-1.02011	-1.22313	-0.595044	-0.12331	-1.13819	1.41664	-0.996375	-1.44663	-1.29401	-1.06349	-1.09699	0.472531	-0.279986	1.6124	-0.962471	-1.16045	1
504	-0.325277	-0.950053	-0.639675	-1.07375	-0.848585	-0.340644	-0.686998	0.648551	-0.610593	-1.10218	-0.59326	-0.712601	-0.789741	0.606096	0.533295	0.604699	-0.800238	-0.891594	2
505	0.403367	0.184493	0.755243	1.19679	0.672665	0.311358	0.786909	-0.887634	0.546752	-0.0688097	1.12677	0.753221	0.592896	-0.328861	-1.29659	0.156833	-0.151303	0.183849	1
506	2.5893	1.31904	1.13568	1.07729	0.292352	0.528691	1.5389	-1.3997	1.7041	1.24012	1.28603	1.52858	1.2074	-0.195296	2.97314	-0.179067	0.0109306	0.452709	2
507	0.889129	0.994884	1.89654	0.957783	-0.341502	0.528691	1.35842	-1.14366	1.31832	0.964558	1.09492	1.28522	0.592896	-0.996688	-1.29659	2.6201	0.173164	1.39372	2
508	-0.0823959	-1.59837	-0.259243	-0.207363	-0.214731	-0.12331	-0.566679	0.520535	-0.610593	-1.58442	-0.529555	-0.616389	-1.15844	-0.729557	-0.889946	2.2842	0.335398	0.318279	1
509	0.160485	0.184493	0.628433	-0.29699	0.165581	0.528691	-0.265882	0.136489	-0.224811	0.620102	-0.402146	-0.384347	-0.113785	-0.328861	0.126654	0.940598	0.0109306	0.58714	3
510	0.889129	1.6432	1.4527	0.390148	-0.341502	0.311358	1.3885	-1.27168	1.31832	1.99792	1.03121	1.34747	1.48393	0.2054	1.14325	1.50043	-0.47577	-0.0850121	1
511	-0.932481	-0.301741	-0.766486	-1.28288	-0.721814	-0.557978	-0.626839	0.648551	-0.610593	-0.206592	-0.720669	-0.695622	-0.113785	1.80818	-0.0766656	-0.403	-1.61141	-1.83261	0
512	-0.689599	-1.11213	-0.322648	-0.386617	-0.721814	-0.340644	-0.175643	0.00847383	-0.224811	-1.30885	-0.147327	-0.254178	-1.06627	-0.729557	-1.09327	-0.403	0.497632	0.318279	1
513	1.13201	1.48112	1.57951	0.599277	-0.721814	0.528691	1.62914	-1.3997	1.7041	1.79125	1.15862	1.63611	0.777248	-0.328861	-1.29659	1.83633	-0.313537	0.72157	1
514	0.160485	-1.27421	-0.70308	0.0615168	-0.0879604	0.0940239	-0.356121	0.264505	-0.224811	-0.964395	-0.338441	-0.423964	-1.52715	-1.26382	-0.279986	3.06796	1.14657	1.66258	2
515	-0.568159	-1.11213	-0.512864	-0.924376	-0.341502	-0.340644	-0.987796	1.0326	-0.996375	-1.03329	-0.688817	-0.916345	-1.43497	-0.0617305	0.126654	-0.626933	0.0109306	-0.353873	3
516	-2.14689	-1.11213	-1.52735	-1.31276	-0.468273	-0.775311	-1.07803	1.28863	-0.996375	-1.44663	-1.1666	-1.02388	-0.912642	1.94175	-1.29659	0.940598	-1.93587	-1.56375	1
517	-0.203837	-0.463819	-0.449459	0.0913924	-0.214731	-0.12331	-0.656919	0.520535	-0.610593	-0.413265	-0.46585	-0.667325	-0.451763	-1.39738	3.17646	-0.291034	2.7689	2.06587	1
518	1.61777	1.48112	1.64292	1.76442	0.799435	0.746025	1.47874	-1.27168	1.7041	1.51569	1.09492	1.47198	1.51465	-0.729557	1.34658	1.38846	0.173164	1.12486	2
519	-1.05392	-0.787975	-0.449459	-0.954252	-0.721814	-0.340644	-0.50652	0.39252	-0.610593	-0.964395	-0.497703	-0.571112	-0.451763	0.472531	0.126654	0.380766	-1.1247	-1.16045	2
520	-0.689599	-0.950053	-0.386053	-0.416492	0.0388104	-0.12331	-0.957716	0.904582	-0.996375	-0.757721	-1.03919	-0.899366	-1.55787	-1.26382	-0.686626	-0.7389	1.95773	1.79701	3
521	-0.568159	-0.787975	0.438217	0.151143	-0.468273	-0.12331	0.245473	-0.503588	0.16097	-1.03329	0.426016	0.175948	-0.60539	-0.328861	0.126654	0.604699	0.0109306	0.0494182	2
522	-0.0823959	-0.787975	-0.576269	-0.894501	-0.468273	-0.557978	-0.987796	1.0326	-0.996375	-0.68883	-0.720669	-0.933323	-1.15844	0.0718348	-1.29659	-1.4107	-0.313537	-1.02602	3
523	-0.568159	-1.43629	-0.829891	-0.207363	0.165581	-0.557978	-0.867477	0.904582	-0.996375	-1.17107	-0.784374	-0.842771	-1.49642	-0.863122	-1.09327	2.84403	0.659865	1.12486	2
524	-0.446718	-0.301741	-0.0690264	1.85405	4.47579	8.13538	-0.566679	0.520535	-0.610593	0.0689726	0.362311	-0.610729	-0.328862	2.47601	-0.279986	-0.403	-0.47577	0.0494182	3
525	1.37489	1.15696	1.57951	1.13704	-0.214731	0.528691	1.47874	-1.27168	1.31832	1.30901	1.03121	1.47764	0.685072	-0.863122	-1.29659	0.828632	0.335398	0.990431	1
526	-0.203837	0.0224151	-0.386053	-0.207363	-0.595044	-0.340644	-0.295962	0.00847383	-0.224811	-0.0688097	-0.147327	-0.333411	0.0705665	-0.462426	0.329975	-0.291034	0.173164	-0.0850121	2
527	0.403367	-0.139663	0.818649	0.987659	0.545894	0.0940239	0.57635	-0.759619	0.546752	-0.275483	0.871949	0.487223	0.00911589	-0.0617305	1.75322	-0.179067	0.173164	0.183849	2
528	1.86065	0.670727	1.32589	0.50965	-0.595044	0.528691	1.11779	-1.14366	0.932534	0.551211	0.74454	1.07582	0.347094	-0.996688	1.14325	0.940598	0.497632	0.72157	1
