	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	clase
3654	-0.657434	0.414297	-1.35673	2.23944	0.651211	0.922666	1.2151	1.71608	-0.38587	-0.0862809	-1.39301	3
3655	-0.0649244	-0.974667	-0.117266	0.15942	0.0561903	-1.07649	-0.69087	0.318507	1.53465	-0.436771	-0.0928532	3
3656	-0.0649244	2.39853	-0.613053	-0.136318	-0.355747	-0.488506	-0.19673	-1.34654	-0.51832	-1.92636	2.0199	4
3657	0.290581	0.0174502	-0.44779	0.415726	-0.721914	-0.606103	1.23863	-0.216448	-0.187196	-0.261526	1.36982	4
3658	-1.36845	-1.2723	1.1222	0.987486	-0.49306	0.805069	-0.243791	0.178081	-1.04812	-1.313	-0.0115934	5
3659	-1.24994	-0.0321557	-0.282528	-0.195466	-0.126893	0.334678	0.250349	-0.477239	0.938628	-0.612016	0.232186	4
3660	-1.72395	2.49774	-1.43936	-0.727794	-0.447289	-0.0769139	-0.243791	-1.828	0.0777041	0.351832	2.18242	5
3661	-1.24994	0.414297	-0.44779	-0.412341	-0.630372	0.628672	-0.549688	-1.52709	-0.187196	0.702322	2.0199	5
3662	-0.183426	-0.57782	0.461152	-1.02353	0.147732	-0.547305	0.32094	-0.1897	2.06445	-0.173903	-0.417892	3
3663	-0.894438	3.19223	-1.76989	-0.905237	0.193503	-1.42929	-1.46738	-0.450491	1.53465	-0.0862809	-0.0928532	1
3664	-0.42043	-0.180973	-0.199897	-1.00382	-0.538831	1.39306	0.156227	-1.53377	-0.187196	0.439455	1.53234	3
3665	-2.19796	0.116662	1.70062	-0.136318	-0.49306	1.09906	0.391532	-1.42678	0.541278	-1.313	1.93864	5
3666	-1.72395	2.49774	-1.43936	-0.727794	-0.447289	-0.0769139	-0.243791	-1.828	0.0777041	0.351832	2.18242	5
3667	-0.0649244	-0.677032	-0.613053	1.04663	-0.355747	1.51065	0.32094	0.402093	-1.11434	0.6147	-0.0115934	4
3668	-1.24994	0.414297	-0.44779	-0.412341	-0.630372	0.628672	-0.549688	-1.52709	-0.187196	0.702322	2.0199	5
3669	-0.42043	-0.0817616	-0.613053	0.908622	-0.721914	-1.95848	-1.32619	-0.0024663	-0.78322	-1.13775	0.557225	2
3670	-1.13144	0.910356	-0.117266	-0.944669	-0.767685	0.334678	-0.855584	-1.62739	1.46843	0.527077	1.77612	4
3671	-0.775936	-0.677032	-1.2741	1.02692	-0.0811222	1.51065	0.391532	0.843431	-0.319645	0.264209	-0.905451	3
3672	-0.0649244	0.215874	-0.365159	-0.0377391	-0.950768	-0.370908	-1.0203	-1.10915	-1.04812	-1.48824	1.93864	4
3673	0.527585	1.3072	-0.365159	-0.905237	-0.630372	-0.547305	-1.51444	-1.71767	-1.51169	-1.22537	2.0199	5
3674	-1.72395	0.215874	-0.282528	-1.02353	-0.767685	-0.606103	-1.06736	-2.20915	0.806178	-0.787262	2.50746	4
3675	-0.301928	0.61272	-1.10884	-1.06296	0.330815	-0.547305	-0.620279	-0.223135	0.872403	0.527077	-1.14923	2
3676	-1.48695	-0.280185	-1.19147	-0.786942	0.147732	0.393477	0.650367	-0.677847	0.408829	-0.524394	-0.0928532	3
3677	-1.84245	0.215874	-0.282528	-1.02353	-0.767685	-0.606103	-1.06736	-2.20915	0.806178	-0.787262	2.50746	4
3678	0.0535775	2.9938	2.03114	0.356578	-0.630372	-0.370908	0.720959	-0.427087	0.607503	-0.436771	1.36982	3
3679	0.409083	-0.478608	-0.695684	2.44646	1.79548	-0.958897	-0.643809	2.14404	-0.584545	0.176587	-1.47427	2
3680	0.290581	-0.776244	-0.530422	0.6326	-0.401518	-0.958897	-0.784992	0.137959	-0.981894	-1.05013	-0.0115934	4
3681	-0.0649244	-1.2723	0.626414	1.28322	-0.0811222	2.59843	1.05039	1.13431	0.342604	2.5424	-0.255373	3
3682	0.172079	-0.57782	-0.613053	0.553737	-0.859227	0.0994826	-0.384974	-0.58423	-0.849445	-1.313	1.6136	5
3683	-0.538932	-1.17309	0.874307	-1.02353	0.239274	0.21708	-0.384974	-1.15262	-0.51832	2.27953	0.638485	4
3684	-0.0649244	-1.2723	0.626414	1.28322	-0.0811222	2.59843	1.05039	1.13431	0.342604	2.5424	-0.255373	3
3685	-0.0649244	0.315085	-0.282528	0.317146	-0.813456	-0.135713	-0.384974	-0.798212	-0.38587	1.22806	1.69486	4
3686	-0.0649244	-1.2723	0.626414	1.28322	-0.0811222	2.59843	1.05039	1.13431	0.342604	2.5424	-0.255373	3
3687	0.883091	0.215874	0.29589	-0.944669	1.88702	-0.488506	0.909202	0.117899	-0.65077	0.0889643	-0.580412	2
3688	-1.01294	-1.17309	-0.530422	1.10578	-0.721914	0.21708	-0.949706	-0.0024663	-0.25342	-1.313	0.232186	2
3689	0.290581	-0.677032	0.130627	-0.767226	-0.264206	0.334678	1.12098	-0.918576	0.872403	0.6147	1.6136	3
3690	0.172079	-0.57782	-0.613053	0.553737	-0.859227	0.0994826	-0.384974	-0.58423	-0.849445	-1.313	1.6136	5
3691	-1.48695	-0.677032	-0.778315	-0.392625	-0.859227	0.0994826	0.273879	-1.01219	0.739953	-1.57586	0.801005	4
3692	0.646087	-0.57782	-0.613053	0.474873	-0.859227	-0.723701	-0.620279	-0.310065	-1.37924	-0.699639	0.719745	3
3693	0.290581	-0.776244	-0.530422	0.6326	-0.401518	-0.958897	-0.784992	0.137959	-0.981894	-1.05013	-0.0115934	4
3694	-0.0649244	0.315085	-0.282528	0.317146	-0.813456	-0.135713	-0.384974	-0.798212	-0.38587	1.22806	1.69486	4
3695	0.409083	-0.478608	-0.695684	2.44646	1.79548	-0.958897	-0.643809	2.14404	-0.584545	0.176587	-1.47427	2
3696	-0.538932	-1.2723	0.543783	-1.00382	0.330815	1.51065	0.179757	-0.972072	-0.120971	1.66617	0.394706	3
3697	-0.538932	-1.17309	0.874307	-1.02353	0.239274	0.21708	-0.384974	-1.15262	-0.51832	2.27953	0.638485	4
3698	-0.0649244	-1.2723	0.626414	1.28322	-0.0811222	2.59843	1.02685	1.13431	0.342604	2.5424	-0.255373	3
3699	-0.657434	-0.57782	0.0479962	-1.02353	-0.447289	-0.194512	-0.996767	-1.47694	-0.849445	2.19191	0.882265	3
3700	0.883091	0.215874	0.29589	-0.944669	1.88702	-0.488506	0.909202	0.117899	-0.65077	0.0889643	-0.580412	2
3701	0.172079	0.215874	-0.530422	-0.964385	1.38354	-0.664902	0.156227	-0.196387	-0.584545	0.264209	-0.336633	2
3702	-0.301928	-0.180973	-0.943577	2.31831	0.193503	-0.723701	0.015044	1.67595	-0.849445	0.0889643	-1.06797	2
3703	0.764589	-0.379397	-0.199897	1.32266	0.193503	-0.547305	0.979794	1.60909	-0.915669	0.351832	-1.14923	3
3704	0.764589	-0.379397	-0.199897	1.32266	0.193503	-0.547305	0.979794	1.60909	-0.915669	0.351832	-1.14923	3
3705	0.764589	-0.379397	-0.199897	1.32266	0.193503	-0.547305	0.979794	1.60909	-0.915669	0.351832	-1.14923	3
3706	0.764589	-0.379397	-0.199897	1.32266	0.193503	-0.547305	0.979794	1.60909	-0.915669	0.351832	-1.14923	3
3707	-0.301928	-1.2723	0.0479962	-1.06296	-0.401518	0.569873	-1.39678	-1.51706	-1.51169	0.0889643	0.963524	3
3708	-0.183426	0.61272	0.791676	-0.944669	-0.218435	-0.370908	-0.573218	-1.29973	0.276379	-0.436771	1.69486	3
3709	1.00159	0.711932	1.03957	1.06635	1.9328	1.51065	1.05039	1.28143	-2.17394	-0.173903	-1.23049	2
3710	-0.183426	0.315085	-2.01778	-0.984101	-0.309976	1.04026	0.062105	-0.657786	-0.452095	-0.436771	-0.336633	2
3711	-2.55346	3.88671	-2.01778	-1.06296	-1.17962	-1.78208	-3.04392	-2.27602	0.739953	-1.313	2.50746	2
3712	0.764589	-0.379397	-0.199897	1.32266	0.193503	-0.547305	0.979794	1.60909	-0.915669	0.351832	-1.14923	3
3713	-0.657434	-0.776244	-1.2741	0.829759	-0.0353514	1.27546	0.485654	0.880209	-0.65077	0.439455	-1.06797	2
3714	-0.301928	0.0174502	-0.860946	0.790327	0.147732	0.569873	1.2151	1.17443	-0.452095	0.176587	-1.39301	2
3715	1.94961	-0.974667	-0.282528	-1.04325	-0.813456	-0.0769139	-1.0203	-0.437117	-2.37262	-1.13775	-0.417892	1
3716	-0.42043	0.711932	0.378521	0.198851	-0.447289	-0.900098	1.35628	1.03401	1.86578	-0.0862809	-1.14923	3
3717	-0.0649244	-0.57782	-0.613053	-1.02353	-0.218435	-0.370908	1.02685	-0.99882	-0.981894	-1.22537	0.557225	2
3718	-0.657434	-0.974667	-0.778315	-0.589783	0.330815	-0.900098	-0.455566	-0.0994269	-0.51832	0.264209	-1.06797	3
3719	-0.301928	-0.180973	-0.943577	2.31831	0.193503	-0.723701	0.015044	1.67595	-0.849445	0.0889643	-1.06797	2
3720	-0.301928	0.215874	0.956938	0.317146	-0.355747	1.09906	1.4504	0.525802	-0.0547457	-0.0862809	-0.824192	2
3721	-0.657434	0.61272	-0.530422	-0.767226	-0.996539	0.275879	0.32094	-1.02891	1.07108	0.96519	1.12604	4
3722	1.00159	0.215874	-0.860946	-0.865805	1.01738	-0.429707	-0.00848644	-0.0693357	-0.51832	1.14044	-0.580412	2
3723	1.00159	0.315085	-0.860946	-0.865805	1.06315	-0.370908	-0.102608	-0.0693357	-0.51832	1.14044	-0.580412	2
3724	-1.36845	-0.131367	-0.44779	0.100272	-0.447289	0.628672	0.273879	-0.346843	1.1373	-0.436771	0.232186	4
3725	-1.72395	-0.230579	-0.0346349	-1.02353	0.239274	-0.370908	-0.384974	-1.18605	1.20353	1.49093	0.638485	3
3726	-0.301928	-0.180973	-0.44779	0.593169	-0.813456	-1.31169	-0.408505	-0.497299	-0.120971	-1.313	1.28856	3
3727	-2.43496	-1.07388	-0.44779	-0.688363	-0.721914	-0.7825	-0.643809	-1.27967	1.26975	-1.313	0.638485	4
3728	-1.36845	-0.131367	-0.44779	0.100272	-0.447289	0.628672	0.273879	-0.346843	1.1373	-0.436771	0.232186	4
3729	-0.775936	-0.776244	-0.0346349	-0.195466	-0.813456	-0.841299	-1.49091	-1.30642	1.1373	-0.699639	2.4262	4
3730	0.764589	0.0174502	0.626414	-1.00382	-0.0811222	-1.42929	-0.290852	-0.366904	0.607503	-0.349149	-0.174113	2
3731	-0.775936	-0.57782	-1.10884	2.84078	-0.49306	1.33426	1.07392	2.07048	-0.51832	0.351832	-1.23049	3
3732	0.172079	0.61272	-0.613053	0.770611	-0.218435	0.922666	0.650367	-0.0693357	-0.716995	-1.22537	0.882265	3
3733	0.764589	0.0174502	0.626414	-1.00382	-0.0811222	-1.42929	-0.290852	-0.366904	0.607503	-0.349149	-0.174113	2
3734	-0.42043	-0.875455	0.0479962	-0.944669	-0.767685	0.21708	-0.526157	-1.50034	0.143929	1.66617	1.6136	3
3735	-1.01294	-0.677032	-0.365159	1.32266	-0.172664	-0.429707	-0.314383	1.78295	1.33598	-0.349149	-1.55553	2
3736	-0.894438	-0.57782	1.03957	-0.905237	5.2283	-0.0769139	-1.51444	-1.8815	0.0114792	-1.40062	2.34494	3
3737	-0.42043	0.414297	1.20483	0.317146	-0.904997	-1.0177	-1.18501	-0.865081	0.210154	2.63002	1.77612	1
3738	0.290581	-0.677032	3.18798	-0.944669	5.54869	1.74585	-0.432035	-0.263257	-1.44547	0.176587	-1.06797	2
3739	-1.48695	-0.180973	-1.2741	-0.984101	-0.538831	-1.0177	-0.0790779	-0.764777	0.872403	-1.22537	-0.255373	3
3740	0.172079	-1.2723	-0.44779	1.63811	0.239274	-0.370908	0.250349	1.30149	-1.51169	-0.874884	-1.23049	4
3741	0.172079	-1.2723	-0.44779	1.63811	0.239274	-0.370908	0.250349	1.30149	-1.51169	-0.874884	-1.23049	4
3742	0.172079	-1.2723	-0.44779	1.63811	0.239274	-0.370908	0.250349	1.30149	-1.51169	-0.874884	-1.23049	4
3743	0.172079	-1.2723	-0.44779	1.63811	0.239274	-0.370908	0.250349	1.30149	-1.51169	-0.874884	-1.23049	4
3744	0.172079	-1.2723	-0.44779	1.63811	0.239274	-0.370908	0.250349	1.30149	-1.51169	-0.874884	-1.23049	4
3745	0.172079	-1.2723	-0.44779	1.63811	0.239274	-0.370908	0.250349	1.30149	-1.51169	-0.874884	-1.23049	4
3746	0.172079	-1.2723	-0.44779	1.63811	0.239274	-0.370908	0.250349	1.30149	-1.51169	-0.874884	-1.23049	4
3747	0.646087	-0.0817616	-0.44779	-0.905237	-0.264206	0.569873	-0.408505	-1.20277	-1.11434	-0.787262	1.12604	2
3748	-0.0649244	-0.57782	-0.282528	0.829759	1.10892	1.86345	1.30922	0.840088	-1.97527	-0.612016	-1.23049	3
3749	-0.775936	-0.379397	-0.695684	1.20436	0.422357	0.687471	-0.102608	1.18781	0.739953	0.176587	-1.23049	2
3750	-0.657434	0.0174502	-0.365159	0.0805561	0.239274	0.275879	0.109166	-0.0960834	1.60088	0.877568	0.394706	3
3751	0.172079	-1.2723	-0.44779	1.63811	0.239274	-0.370908	0.250349	1.30149	-1.51169	-0.874884	-1.23049	4
3752	-1.60545	-1.07388	-0.860946	-0.688363	-0.309976	-1.48809	-0.714401	-0.534078	0.607503	0.0889643	-0.417892	2
3753	-0.42043	-0.180973	0.0479962	-0.984101	-0.264206	-0.606103	1.07392	-0.624351	0.673728	-0.261526	0.150926	2
3754	-0.301928	-0.0817616	-0.0346349	-0.984101	-0.172664	-0.664902	1.05039	-0.627695	0.673728	-0.261526	0.150926	2
3755	-1.72395	1.80326	-1.52199	-0.84609	-0.904997	-0.370908	-0.19673	-1.50368	1.33598	2.45477	2.34494	5
3756	1.12009	-0.875455	-0.117266	0.198851	-1.40848	0.687471	-0.337913	-0.417056	-1.31302	-0.874884	0.394706	3
3757	-1.60545	-1.07388	-0.860946	-0.688363	-0.309976	-1.48809	-0.714401	-0.534078	0.607503	0.0889643	-0.417892	2
3758	-0.42043	-0.180973	0.0479962	-0.984101	-0.264206	-0.606103	1.07392	-0.624351	0.673728	-0.261526	0.150926	2
3759	-0.301928	-0.0817616	-0.0346349	-0.984101	-0.172664	-0.664902	1.05039	-0.627695	0.673728	-0.261526	0.150926	2
3760	1.12009	-0.875455	-0.117266	0.198851	-1.40848	0.687471	-0.337913	-0.417056	-1.31302	-0.874884	0.394706	3
3761	1.12009	-0.776244	-0.117266	-0.274329	-1.36271	-0.25331	-0.879114	-0.724655	-1.31302	-0.874884	0.394706	3
3762	-0.894438	-1.07388	-0.44779	-0.767226	-0.813456	-0.7825	-0.949706	-1.10581	-0.187196	-1.05013	0.475966	4
3763	0.646087	-0.776244	0.130627	-0.057455	-0.950768	-1.48809	-2.31447	-0.530734	-2.63752	0.264209	0.313446	2
3764	-0.183426	1.10878	-0.778315	-0.727794	-1.31694	-0.7825	-1.37325	-1.06569	-1.04812	-1.05013	0.801005	2
3765	-1.72395	1.80326	-1.52199	-0.84609	-0.904997	-0.370908	-0.19673	-1.50368	1.33598	2.45477	2.34494	5
3766	0.0535775	1.20799	-1.35673	1.28322	-0.584602	1.39306	1.12098	1.17443	-0.716995	0.00134171	-0.905451	2
3767	0.0535775	1.20799	-1.35673	1.28322	-0.584602	1.39306	1.12098	1.17443	-0.716995	0.00134171	-0.905451	2
3768	0.0535775	1.20799	-1.35673	1.28322	-0.584602	1.39306	1.12098	1.17443	-0.716995	0.00134171	-0.905451	2
3769	-0.657434	-0.379397	-0.365159	1.44095	-0.49306	1.04026	-0.102608	0.549206	-0.120971	-0.962507	0.0696664	3
3770	0.0535775	1.20799	-1.35673	1.28322	-0.584602	1.39306	1.12098	1.17443	-0.716995	0.00134171	-0.905451	2
3771	0.646087	-0.0817616	-0.199897	-0.786942	-1.45425	-1.19409	0.109166	-1.03225	-1.04812	1.4033	1.2073	1
3772	-0.894438	-0.0817616	-0.44779	0.672032	-0.172664	1.51065	-0.314383	0.432184	-0.319645	-0.612016	-0.255373	3
3773	-0.657434	-0.379397	-0.365159	1.44095	-0.49306	1.04026	-0.102608	0.549206	-0.120971	-0.962507	0.0696664	3
3774	-2.19796	3.29144	-1.76989	-1.00382	-1.6831	1.74585	-0.902645	-2.21584	0.475053	-1.05013	2.4262	2
3775	-0.183426	1.40641	0.461152	1.1255	-0.264206	1.51065	2.57987	1.30817	0.806178	0.789945	-0.661672	2
3776	-0.42043	0.513509	-0.44779	-0.057455	-1.27116	0.334678	-0.832053	-0.938637	0.342604	-1.48824	1.36982	3
3777	0.0535775	0.513509	-0.199897	0.257999	-0.264206	-0.370908	-0.0790779	-0.590917	-0.51832	0.702322	1.45108	2
3778	-0.42043	0.513509	-0.44779	-0.057455	-1.27116	0.334678	-0.832053	-0.938637	0.342604	-1.48824	1.36982	3
3779	-0.657434	-1.2723	-0.282528	-0.984101	-1.08808	0.158281	-0.902645	-1.01554	1.53465	0.702322	0.719745	4
3780	-0.42043	0.414297	0.956938	0.257999	-1.08808	-0.25331	-0.973236	-0.898516	0.0777041	1.84142	1.77612	4
3781	-0.183426	1.40641	0.461152	1.1255	-0.264206	1.51065	2.57987	1.30817	0.806178	0.789945	-0.661672	2
3782	0.646087	-0.280185	-0.365159	0.0805561	-1.17962	-0.25331	-0.596749	-0.216448	-0.38587	-1.75111	0.232186	3
3783	0.883091	-0.0817616	-0.282528	0.553737	-1.27116	-0.723701	-0.996767	-0.0760226	-0.716995	-1.75111	0.394706	3
3784	-0.538932	-0.0817616	0.956938	0.376294	0.193503	0.981465	1.35628	0.492367	-0.0547457	-0.0862809	-0.824192	2
3785	-0.42043	-0.280185	-0.530422	2.17044	0.834295	-0.370908	0.0385745	1.24799	0.0777041	0.00134171	-0.336633	3
3786	-1.48695	-0.875455	-0.199897	-0.727794	-0.859227	-1.42929	-0.902645	-1.46691	1.79955	-0.787262	2.18242	4
3787	0.646087	0.116662	1.20483	1.26351	-0.401518	1.54005	1.02685	1.35498	-1.11434	-1.313	-1.39301	2
3788	-0.538932	0.61272	0.874307	0.356578	-0.126893	1.09906	1.47393	0.49571	-0.0547457	-0.0862809	-0.824192	2
3789	-0.301928	-0.0817616	1.53536	0.336862	-0.0811222	1.04026	1.49746	0.48568	-0.0547457	-0.0862809	-0.824192	2
3790	-0.301928	-0.180973	1.53536	0.356578	0.0561903	0.981465	1.23863	0.462276	-0.187196	-0.173903	-0.824192	3
3791	-0.538932	-0.0817616	0.956938	0.376294	0.193503	0.981465	1.35628	0.492367	-0.0547457	-0.0862809	-0.824192	2
3792	-0.42043	-0.180973	1.37009	0.317146	0.239274	0.628672	1.37981	0.445558	-0.0547457	-0.173903	-0.824192	2
3793	-0.0649244	-0.280185	-0.282528	1.06635	-0.126893	1.04026	-0.126139	0.405437	-1.04812	0.789945	-0.0928532	3
3794	-0.657434	0.414297	-0.613053	1.10578	0.147732	1.62825	0.744489	0.692975	-0.319645	0.527077	-0.499152	3
3795	-1.60545	-0.379397	0.956938	-0.924953	0.0104195	-0.7825	-0.596749	-0.597604	0.210154	-0.0862809	-0.417892	2
3796	-0.42043	-0.280185	-0.530422	2.17044	0.834295	-0.370908	0.0385745	1.24799	0.0777041	0.00134171	-0.336633	3
3797	-0.301928	-1.47073	-0.365159	1.48038	0.468128	-0.135713	-1.0203	1.00057	-0.120971	-0.874884	-0.905451	3
3798	0.172079	1.10878	-1.02621	0.849475	2.3905	-1.31169	-1.11442	0.850118	-1.04812	-0.173903	-0.986711	2
3799	1.2386	-0.677032	0.461152	-0.865805	0.513899	-0.841299	-0.00848644	-0.75809	-0.915669	0.264209	0.313446	2
3800	0.172079	0.215874	-0.44779	-0.826374	-0.172664	-0.841299	0.909202	-0.791525	0.0777041	0.702322	0.719745	2
3801	1.4756	-0.776244	-0.282528	-1.00382	-0.447289	-1.66448	-2.1027	-0.537421	-1.31302	2.10428	-0.174113	2
3802	1.7126	-0.974667	-0.282528	-1.04325	-0.584602	-0.900098	-1.91446	-0.982102	-1.11434	0.176587	0.394706	3
3803	1.2386	-0.677032	0.461152	-0.865805	0.513899	-0.841299	-0.00848644	-0.75809	-0.915669	0.264209	0.313446	2
3804	0.409083	-1.07388	0.0479962	0.00169263	-0.172664	-1.13529	-0.643809	-0.417056	-1.31302	-0.787262	0.232186	3
3805	1.4756	-0.776244	-0.282528	-1.00382	-0.447289	-1.66448	-2.1027	-0.537421	-1.31302	2.10428	-0.174113	2
3806	1.7126	-0.974667	-0.282528	-1.04325	-0.584602	-0.900098	-1.91446	-0.982102	-1.11434	0.176587	0.394706	3
3807	0.172079	1.10878	-1.02621	0.849475	2.3905	-1.31169	-1.11442	0.850118	-1.04812	-0.173903	-0.986711	2
3808	-0.0649244	-0.677032	2.36167	0.00169263	-0.218435	-1.66448	-0.596749	-0.149579	-1.51169	0.877568	-0.255373	2
3809	0.0535775	-0.677032	2.36167	-0.0180232	-0.172664	-1.66448	-0.69087	-0.149579	-1.51169	0.877568	-0.255373	3
3810	0.409083	-1.07388	0.0479962	0.00169263	-0.172664	-1.13529	-0.643809	-0.417056	-1.31302	-0.787262	0.232186	3
3811	-0.0649244	-0.180973	0.0479962	1.71697	0.651211	0.393477	0.556245	1.0106	0.342604	0.264209	-0.0115934	0
3812	0.409083	0.0174502	0.378521	-0.865805	0.285045	-0.723701	0.415062	-0.945324	-0.38587	0.264209	0.475966	2
3813	1.2386	-0.677032	0.461152	-0.865805	0.513899	-0.841299	-0.00848644	-0.75809	-0.915669	0.264209	0.313446	2
3814	0.172079	0.215874	-0.44779	-0.826374	-0.172664	-0.841299	0.909202	-0.791525	0.0777041	0.702322	0.719745	2
3815	0.646087	0.61272	-0.44779	1.1255	0.147732	-0.25331	0.250349	0.916987	0.210154	0.00134171	-0.174113	2
3816	-0.657434	1.50563	-0.117266	0.474873	-0.172664	-1.0177	-0.761462	-0.771464	0.607503	-1.40062	1.93864	4
3817	-0.0649244	1.3072	-0.282528	0.474873	-0.0353514	-0.429707	-0.1732	0.425498	-0.452095	0.877568	-0.499152	2
3818	-0.657434	1.20799	-0.778315	-0.254614	-0.447289	0.452276	-0.1732	-0.724655	0.342604	-0.436771	0.638485	3
3819	-2.07946	0.711932	-0.613053	0.0805561	-0.538831	0.0406838	-0.432035	-0.717968	1.26975	-0.787262	0.801005	3
3820	-2.07946	0.711932	-0.613053	0.0805561	-0.538831	0.0406838	-0.432035	-0.717968	1.26975	-0.787262	0.801005	3
3821	-0.657434	0.215874	-1.10884	-0.530636	-0.309976	-0.0769139	-0.149669	-0.818272	-1.24679	-0.962507	0.150926	2
3822	0.0535775	0.0174502	-0.44779	1.14521	-0.172664	0.981465	0.015044	0.39875	-1.04812	0.6147	-0.0928532	3
3823	0.172079	0.513509	-0.44779	-0.136318	-0.584602	0.21708	1.54453	-0.75809	-0.120971	1.31568	1.6136	3
3824	-0.183426	-0.180973	1.28746	0.336862	0.285045	0.74627	1.37981	0.519115	0.0114792	-0.0862809	-0.824192	2
3825	0.527585	-0.379397	-0.282528	-0.767226	-0.172664	-0.25331	-0.808523	-0.978759	-0.915669	0.6147	0.638485	4
3826	-0.183426	1.80326	-1.02621	-0.471488	-0.538831	-1.37049	-1.18501	-1.29304	0.475053	0.439455	2.0199	3
3827	-2.07946	0.711932	-0.613053	0.0805561	-0.538831	0.0406838	-0.432035	-0.717968	1.26975	-0.787262	0.801005	3
3828	-2.07946	-0.478608	-1.2741	-1.06296	0.330815	-1.31169	-0.926175	-1.49365	0.210154	-0.874884	0.801005	2
3829	-0.657434	1.20799	-0.778315	-0.254614	-0.447289	0.452276	-0.1732	-0.724655	0.342604	-0.436771	0.638485	3
3830	0.290581	1.60484	-0.860946	-0.116603	-0.49306	-0.664902	-0.902645	-1.13925	-0.25342	0.702322	2.18242	4
3831	-2.43496	-0.180973	-0.860946	0.829759	-0.538831	-0.723701	-0.643809	-0.43043	1.79955	-1.83873	0.801005	4
3832	-0.0649244	0.315085	-1.19147	-0.570067	1.84125	-0.312109	-0.19673	-0.3435	-2.37262	-0.436771	-0.742932	2
3833	-0.0649244	0.315085	-1.19147	-0.570067	1.84125	-0.312109	-0.19673	-0.3435	-2.37262	-0.436771	-0.742932	2
3834	0.172079	-1.2723	-0.365159	1.97328	0.55967	0.569873	-0.66734	1.26136	-0.25342	-1.05013	-0.661672	3
3835	-0.42043	1.3072	-0.943577	-0.313761	0.285045	0.805069	0.0856355	0.191455	-0.319645	1.14044	-1.06797	2
3836	-0.775936	0.315085	-0.860946	-0.609499	0.285045	-0.0769139	-0.596749	0.0878073	-0.187196	-0.0862809	-1.71805	2
3837	1.3571	-0.0817616	-0.0346349	-1.02353	0.193503	0.334678	-0.832053	-1.33985	-1.24679	-0.349149	1.53234	3
3838	1.3571	-0.0817616	-0.0346349	-1.02353	0.193503	0.334678	-0.832053	-1.33985	-1.24679	-0.349149	1.53234	3
3839	-0.42043	1.3072	-0.943577	-0.313761	0.285045	0.805069	0.0856355	0.191455	-0.319645	1.14044	-1.06797	2
3840	-0.775936	0.315085	-0.860946	-0.609499	0.285045	-0.0769139	-0.596749	0.0878073	-0.187196	-0.0862809	-1.71805	2
3841	-0.183426	0.910356	-0.695684	-0.767226	-0.813456	-0.664902	-1.27913	-1.04563	-0.319645	-1.13775	0.963524	3
3842	-0.301928	-0.677032	1.37009	0.455157	-0.447289	0.334678	1.23863	-0.363561	-1.51169	0.6147	0.394706	3
3843	0.764589	-0.180973	-0.199897	-0.944669	-0.630372	0.0406838	-0.69087	-1.19943	-1.44547	-0.524394	1.12604	3
3844	0.764589	0.61272	-0.44779	-0.471488	-0.813456	0.628672	-0.902645	-1.48697	0.0777041	0.0889643	2.18242	4
3845	-0.183426	0.910356	-0.695684	-0.767226	-0.813456	-0.664902	-1.27913	-1.04563	-0.319645	-1.13775	0.963524	3
3846	-0.538932	0.414297	-0.860946	1.93385	0.422357	0.0406838	0.885672	1.52884	0.475053	0.439455	-1.14923	2
3847	-0.183426	-0.379397	-0.117266	0.514305	-1.04231	-0.900098	-0.69087	-0.470552	1.00485	-1.22537	1.69486	3
3848	-0.538932	0.414297	-0.860946	1.93385	0.422357	0.0406838	0.885672	1.52884	0.475053	0.439455	-1.14923	2
3849	0.290581	1.10878	3.7664	-0.984101	6.7845	-0.723701	-1.13795	-0.637725	-0.120971	-0.261526	-0.0115934	3
3850	1.5941	0.315085	0.791676	0.119988	0.0561903	-1.0177	-1.20854	0.753157	0.276379	1.31568	0.0696664	2
3851	-0.183426	-0.379397	-0.117266	0.514305	-1.04231	-0.900098	-0.69087	-0.470552	1.00485	-1.22537	1.69486	3
3852	-1.13144	-1.07388	-0.365159	-0.648931	-0.721914	-0.194512	-0.361444	-1.63742	1.46843	-1.40062	2.58872	4
3853	-1.13144	-0.776244	-0.860946	-0.964385	-0.401518	0.158281	-1.06736	-1.27633	1.1373	0.00134171	1.2073	3
3854	-0.301928	0.414297	-0.613053	-0.353193	-0.676143	-0.547305	-0.432035	-0.684534	1.4022	2.10428	1.6136	4
3855	-1.13144	-1.56994	-0.530422	-0.313761	-0.721914	0.275879	-0.66734	-0.590917	2.39558	1.66617	1.28856	3
3856	-1.13144	-0.974667	-0.365159	-0.353193	-0.630372	1.92225	-0.0320169	-0.814929	0.143929	-0.962507	0.638485	3
3857	-1.13144	-0.776244	-0.860946	-0.964385	-0.401518	0.158281	-1.06736	-1.27633	1.1373	0.00134171	1.2073	3
3858	-1.72395	-1.07388	-0.530422	-0.727794	0.147732	-0.429707	-0.808523	-0.597604	1.79955	0.527077	-0.174113	3
3859	-0.894438	-0.677032	-0.282528	-0.0180232	-0.309976	0.687471	-0.0555474	-1.11918	0.541278	-1.57586	1.77612	3
3860	0.527585	-0.280185	-0.613053	0.15942	0.101961	0.981465	1.61512	0.616075	-0.452095	-1.05013	-1.06797	2
