	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	clase
510	-0.202324	-0.252849	0.542556	0.441873	-0.347713	0.38147	0.953958	1.15631	0.123382	1.08712	0.237655	0.842159	-0.195272	-0.894654	1
511	-0.856152	-0.805262	-1.78269	1.25637	1.15807	-0.440281	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.30213	-0.194888	-0.894654	1
512	-1.13034	1.10307	0.542556	0.170375	1.66	-0.340177	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	0.789882	-0.192777	-0.894654	1
513	-0.301031	-0.353288	0.542556	0.441873	-0.347713	-0.440281	-1.04674	-0.86357	-0.493529	1.08712	0.237655	0.67371	-0.182412	-0.894654	1
514	1.20319	1.15329	0.542556	0.98487	-0.347713	0.829698	0.953958	1.15631	0.94593	1.08712	0.237655	-1.06886	-0.195272	1.11613	0
515	-0.743947	1.35417	0.542556	-1.18712	-0.347713	-0.540385	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-1.06886	-0.195272	-0.894654	1
516	0.000151612	-0.252849	0.542556	-1.45861	-0.347713	0.232061	0.953958	-0.86357	-0.493529	1.08712	0.237655	0.67371	-0.195272	-0.894654	0
517	-0.940517	0.55066	0.542556	-0.915618	-0.347713	-0.216167	0.953958	1.15631	-0.287892	-0.918529	0.237655	-0.13949	-0.150359	1.11613	0
518	-0.870494	-0.486871	0.542556	-1.18712	0.154216	-0.514985	0.953958	1.15631	0.329019	-0.918529	-3.10892	-0.604176	-0.195272	1.11613	0
519	-0.413236	-0.102191	0.542556	1.52787	-0.347713	0.617537	0.953958	1.15631	-0.287892	1.08712	0.237655	-0.371833	-0.195272	1.11613	1
520	-0.357556	-0.621459	0.542556	-1.73011	-1.8535	-0.664395	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	0.906053	-0.19508	-0.894654	0
521	0.886827	-0.747007	0.542556	0.441873	-0.347713	0.829698	0.953958	1.15631	0.740293	1.08712	0.237655	1.83543	1.72408	1.11613	1
522	-1.12359	1.05285	0.542556	0.441873	-0.347713	-0.365576	-1.04674	1.15631	-0.287892	-0.918529	0.237655	-0.371833	-0.19508	-0.894654	0
523	-0.258849	-0.755042	0.542556	0.98487	-0.347713	-0.365576	0.953958	1.15631	-0.0822548	1.08712	0.237655	-0.09883	-0.0993043	-0.894654	0
524	-0.849403	0.249344	0.542556	-0.372622	-0.347713	0.0826515	0.953958	1.15631	0.123382	-0.918529	0.237655	-0.604176	-0.0190755	1.11613	0
525	-0.821562	1.25373	0.542556	1.79936	-0.347713	-0.577737	0.953958	1.15631	0.740293	-0.918529	0.237655	-0.366024	-0.195272	1.11613	1
526	-0.81397	-0.855481	0.542556	0.170375	-0.347713	-0.627042	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	1.02222	-0.195272	-0.894654	1
527	0.092953	0.851976	-1.78269	0.441873	1.66	0.904402	0.953958	-0.86357	-0.493529	1.08712	0.237655	-0.174341	-0.195272	1.11613	1
528	1.16101	-0.755042	0.542556	0.98487	-0.347713	-0.627042	-1.04674	-0.86357	-0.493529	1.08712	0.237655	0.458793	-0.195272	-0.894654	0
529	-0.673924	-0.838407	-1.78269	-1.73011	-1.8535	-0.627042	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.371833	-0.178573	-0.894654	0
530	-1.15143	-0.847446	0.542556	0.170375	-0.347713	-0.141462	-1.04674	1.15631	-0.287892	1.08712	0.237655	-0.604176	-0.194312	-0.894654	0
531	0.120793	-0.453727	-1.78269	0.441873	-0.347713	1.42733	-1.04674	-0.86357	-0.493529	1.08712	0.237655	0.557539	-0.195272	-0.894654	1
532	-0.750696	-0.888626	0.542556	0.98487	-0.347713	-0.440281	-1.04674	-0.86357	-0.493529	-0.918529	-3.10892	-0.13949	-0.195272	-0.894654	0
533	0.261683	-0.738972	0.542556	-0.101123	-0.347713	-0.316271	-1.04674	-0.86357	-0.493529	-0.918529	-3.10892	-0.906222	-0.195272	-0.894654	1
534	-0.160142	-0.671678	0.542556	0.441873	1.66	-0.440281	0.953958	1.15631	-0.287892	-0.918529	0.237655	0.325196	-0.176078	1.11613	1
535	0.0220865	-0.453727	0.542556	-0.372622	-0.347713	1.57674	0.953958	-0.86357	-0.493529	1.08712	0.237655	1.96902	-0.195272	-0.894654	1
536	-0.919426	-0.58731	0.542556	0.98487	-0.347713	-0.0413582	0.953958	1.15631	0.534656	-0.918529	0.237655	0.209025	0.285141	1.11613	0
537	0.184067	-0.403507	0.542556	-1.18712	0.154216	-0.664395	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.0233185	-0.195272	-0.894654	1
538	-0.800471	-0.789192	0.542556	0.170375	1.66	-0.0174527	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.325364	-0.195272	1.11613	1
539	0.324956	1.45461	0.542556	0.98487	1.66	3.51906	0.953958	1.15631	1.15157	-0.918529	0.237655	-1.06886	1.06958	1.11613	0
540	0.0296793	-0.060007	0.542556	1.52787	1.66	1.14047	0.953958	1.15631	0.123382	-0.918529	0.237655	0.737605	-0.137691	1.11613	1
541	-0.750696	-0.797227	0.542556	-1.18712	-0.347713	-0.638995	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.232427	-0.195272	-0.894654	0
542	-0.413236	1.97388	0.542556	-1.18712	0.154216	-0.664395	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.0349356	-0.195272	-0.894654	1
543	1.04881	-0.554165	0.542556	-0.101123	-0.347713	-0.141462	0.953958	1.15631	-0.0822548	1.08712	0.237655	-1.06886	-0.192393	1.11613	1
544	-0.117959	-0.737968	-1.78269	0.170375	-0.347713	-0.652442	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.0814042	-0.160915	-0.894654	1
545	0.521527	0.450221	0.542556	0.98487	1.66	2.77202	0.953958	1.15631	0.94593	1.08712	0.237655	0.67371	-0.194312	-0.894654	1
546	-1.2223	-0.938845	-1.78269	0.170375	-0.347713	-0.652442	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.255661	-0.0566948	-0.894654	1
547	1.48497	-0.495911	0.542556	-1.73011	-1.8535	-0.577737	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	0.092853	-0.194696	-0.894654	1
548	-0.729605	-0.921771	0.542556	-0.101123	-0.347713	-0.638995	-1.04674	-0.86357	-0.493529	-0.918529	-3.10892	-1.06886	-0.195272	-0.894654	1
549	0.275181	-0.704823	-1.78269	-1.18712	1.66	-0.514985	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.13949	-0.195272	-0.894654	0
550	1.0699	1.25373	-1.78269	-1.45861	-0.347713	-0.216167	0.953958	-0.86357	-0.493529	-0.918529	-3.10892	-1.06886	-0.195272	-0.894654	1
551	2.35646	-0.403507	0.542556	0.441873	-0.347713	-0.141462	0.953958	1.15631	0.534656	1.08712	0.237655	-0.720347	-0.184139	1.11613	1
552	-0.511943	-0.880591	0.542556	-0.101123	-0.347713	-0.58969	0.953958	1.15631	0.123382	-0.918529	0.237655	0.441367	2.70448	1.11613	1
553	0.844644	-0.747007	0.542556	-0.372622	-0.347713	-0.46568	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	0.325196	-0.149783	-0.894654	0
554	1.51956	2.86075	0.542556	-1.73011	-1.8535	-0.664395	0.953958	1.15631	-0.287892	-0.918529	0.237655	-0.522856	-0.195272	-0.894654	1
555	0.198409	-0.637529	-1.78269	-1.73011	-1.8535	-0.664395	0.953958	-0.86357	-0.493529	-0.918529	0.237655	0.789882	-0.195272	-0.894654	0
556	-1.04597	-0.152411	-1.78269	-1.18712	-0.347713	-0.365576	-1.04674	-0.86357	-0.493529	1.08712	0.237655	1.02222	-0.00333688	-0.894654	1
557	-0.596308	-0.470801	-1.78269	0.170375	-0.347713	-0.664395	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.371833	-0.195272	-0.894654	0
558	-0.695015	-0.654604	0.542556	0.170375	1.66	-0.241567	0.953958	-0.86357	-0.493529	-0.918529	0.237655	1.38236	-0.156885	1.11613	1
559	3.17227	0.851976	0.542556	-1.73011	-1.8535	0.530879	-1.04674	1.15631	-0.287892	-0.918529	0.237655	-0.662262	-0.19412	-0.894654	1
560	1.35843	-0.897665	0.542556	0.170375	0.154216	3.81788	0.953958	1.15631	3.61921	-0.918529	0.237655	-1.06886	2.68375	1.11613	1
561	0.141885	-0.453727	-1.78269	0.170375	-0.347713	0.0826515	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-1.06886	-0.194888	-0.894654	0
562	0.985533	-0.353288	0.542556	0.98487	1.66	1.12852	0.953958	1.15631	1.76848	-0.918529	0.237655	-0.604176	-0.195272	1.11613	1
563	-0.722855	-0.830371	-1.78269	-0.372622	-0.347713	-0.627042	0.953958	-0.86357	-0.493529	-0.918529	0.237655	-0.0233185	-0.19508	-0.894654	1
564	0.268432	-0.453727	0.542556	1.52787	0.154216	-0.514985	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	0.952522	-0.195272	-0.894654	1
565	2.11012	2.76031	0.542556	-1.45861	0.154216	3.81788	0.953958	1.15631	3.0023	1.08712	0.237655	-1.06886	-0.195272	1.11613	1
566	1.06315	0.382927	0.542556	0.98487	-0.347713	1.53939	0.953958	1.15631	0.123382	1.08712	0.237655	-1.06886	-0.195272	1.11613	0
567	1.07665	-0.95592	0.542556	0.170375	-0.347713	0.0826515	0.953958	-0.86357	-0.493529	-0.918529	0.237655	-1.06886	-0.195272	1.11613	0
568	0.22625	-0.604384	0.542556	0.441873	0.154216	-0.58969	0.953958	-0.86357	-0.493529	1.08712	0.237655	-0.122064	-0.195272	-0.894654	1
569	1.13317	-0.0348973	0.542556	-0.915618	1.66	-0.365576	-1.04674	-0.86357	-0.493529	1.08712	-3.10892	0.325196	-0.195272	-0.894654	0
570	-0.0833696	-0.411542	-1.78269	-0.101123	-0.347713	-0.627042	-1.04674	-0.86357	-0.493529	1.08712	-3.10892	-0.604176	-0.195272	-0.894654	1
571	-0.328871	-0.805262	0.542556	0.98487	1.66	-0.61509	-1.04674	-0.86357	-0.493529	1.08712	0.237655	0.209025	-0.147096	-0.894654	1
572	-1.02488	0.500441	0.542556	-0.101123	-0.347713	-0.652442	-1.04674	1.15631	-0.287892	-0.918529	0.237655	-0.488004	-0.19508	-0.894654	1
573	0.823553	-0.755042	0.542556	-1.18712	0.154216	0.00794684	0.953958	-0.86357	-0.493529	1.08712	0.237655	-1.06886	-0.137691	1.11613	0
574	-0.680673	-0.654604	0.542556	0.441873	-0.347713	-0.402929	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.13949	-0.195272	-0.894654	0
575	0.0085881	-0.789192	0.542556	1.79936	-0.347713	-0.265472	0.953958	1.15631	1.15157	1.08712	0.237655	0.691136	0.436194	1.11613	1
576	-1.15902	1.25373	0.542556	1.79936	1.66	-0.365576	0.953958	1.15631	1.76848	-0.918529	0.237655	-1.06886	0.380533	1.11613	0
577	0.135135	-0.503946	-1.78269	1.52787	-0.347713	0.38147	-1.04674	-0.86357	-0.493529	1.08712	0.237655	0.092853	-0.168209	-0.894654	0
578	1.76591	0.450221	0.542556	-0.372622	1.66	0.232061	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-1.06886	-0.195272	-0.894654	0
579	-0.518692	-0.729933	0.542556	0.98487	-0.347713	-0.278919	0.953958	1.15631	-0.0822548	-0.918529	0.237655	0.092853	-0.195272	-0.894654	0
580	0.760279	-0.654604	0.542556	-1.18712	0.154216	-0.664395	-1.04674	-0.86357	-0.493529	-0.918529	-3.10892	0.67371	-0.195272	-0.894654	1
581	-0.64524	-0.838407	-1.78269	1.52787	1.66	-0.627042	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	0.325196	-0.19508	-0.894654	1
582	2.06119	1.55505	0.542556	-0.915618	1.66	1.72615	0.953958	-0.86357	-0.493529	1.08712	0.237655	-0.929456	0.193972	1.11613	1
583	-0.258849	-0.345253	-1.78269	1.79936	1.66	0.0946042	0.953958	1.15631	-0.287892	-0.918529	0.237655	-0.662262	-0.195272	1.11613	0
584	0.0431777	-0.152411	0.542556	-0.101123	-0.347713	0.0826515	0.953958	-0.86357	-0.493529	1.08712	0.237655	1.02222	-0.195272	1.11613	1
585	-0.877243	-0.780152	-1.78269	0.170375	1.66	-0.58969	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	0.557539	-0.156117	-0.894654	1
586	0.2195	0.886125	0.542556	0.170375	-0.347713	0.680288	0.953958	1.15631	1.97411	1.08712	0.237655	-1.06886	-0.152854	1.11613	1
587	0.985533	4.1082	0.542556	0.98487	1.66	-0.601643	0.953958	1.15631	-0.287892	-0.918529	0.237655	3.34565	-0.177998	-0.894654	1
588	0.563709	0.249344	0.542556	-0.915618	-0.347713	-0.365576	0.953958	-0.86357	-0.493529	1.08712	0.237655	-1.06886	-0.195272	1.11613	0
589	0.493686	-0.54613	0.542556	0.441873	-0.347713	-0.652442	0.953958	-0.86357	-0.493529	1.08712	0.237655	1.25457	0.91795	1.11613	1
590	-0.146643	-0.54613	-1.78269	1.79936	1.66	-0.652442	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.325364	-0.19508	-0.894654	1
591	0.486093	-0.420582	0.542556	1.52787	-0.347713	-0.61509	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-1.06886	-0.0991123	-0.894654	1
592	-0.020096	2.96119	0.542556	0.170375	-0.347713	1.42733	0.953958	1.15631	2.79666	-0.918529	0.237655	-1.06886	0.764402	1.11613	1
593	0.380637	-0.445691	0.542556	-1.73011	-1.8535	-0.664395	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-1.06886	-0.00333688	-0.894654	1
594	-0.933768	-0.470801	0.542556	0.170375	-0.347713	-0.0667578	0.953958	1.15631	1.76848	1.08712	0.237655	0.092853	0.380533	1.11613	1
595	1.31624	0.216199	0.542556	0.441873	-0.347713	0.979107	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	1.63213	-0.166481	-0.894654	1
596	-0.80722	0.617954	-1.78269	-1.18712	0.154216	-0.61509	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-8.41822e-05	-0.195272	-0.894654	1
597	-0.933768	1.05285	-1.78269	0.170375	-0.347713	0.0826515	0.953958	-0.86357	-0.493529	-0.918529	-3.10892	-0.836519	-0.195272	1.11613	1
598	0.282774	-0.453727	0.542556	0.441873	-0.347713	-0.664395	0.953958	-0.86357	-0.493529	1.08712	0.237655	0.319387	-0.156885	1.11613	1
599	-0.631741	-0.780152	0.542556	-0.101123	-0.347713	-0.638995	-1.04674	1.15631	0.329019	-0.918529	0.237655	0.406516	0.179001	-0.894654	1
600	0.486093	0.349783	0.542556	-0.101123	1.66	0.605584	0.953958	1.15631	1.97411	1.08712	0.237655	-0.528664	-0.195272	1.11613	1
601	-0.912676	0.96045	0.542556	-1.18712	-0.347713	-0.652442	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	0.092853	-0.00333688	-0.894654	0
602	0.430413	-0.303069	0.542556	0.98487	1.66	2.02497	0.953958	-0.86357	-0.493529	1.08712	0.237655	-0.476387	-0.0726253	1.11613	1
603	-0.758289	1.06089	0.542556	1.79936	-0.347713	-0.652442	0.953958	1.15631	1.3572	-0.918529	0.237655	-0.720347	-0.119266	1.11613	1
604	-0.392145	1.75592	0.542556	0.98487	1.66	0.829698	0.953958	1.15631	-0.0822548	-0.918529	0.237655	-1.06886	0.764402	1.11613	0
605	1.27406	-0.863516	0.542556	1.52787	1.66	-0.540385	0.953958	1.15631	1.76848	1.08712	0.237655	1.48691	-0.19412	1.11613	0
606	1.73807	-0.95592	-1.78269	-1.73011	-1.8535	-0.664395	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-1.06886	-0.195272	-0.894654	0
607	0.641325	-0.453727	-1.78269	-1.18712	1.66	2.32379	-1.04674	-0.86357	-0.493529	1.08712	-3.10892	0.092853	-0.195272	-0.894654	1
608	0.641325	-0.629494	0.542556	0.170375	-0.347713	-0.216167	0.953958	1.15631	1.56284	-0.918529	0.237655	0.011533	0.706822	1.11613	1
609	-0.328871	-0.54613	0.542556	0.441873	-0.347713	-0.58969	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.0233185	-0.185675	-0.894654	0
610	-1.04597	0.952415	0.542556	0.441873	-0.347713	-0.216167	0.953958	-0.86357	-0.493529	-0.918529	0.237655	-0.371833	0.228136	1.11613	1
611	0.669165	-0.102191	0.542556	0.170375	0.154216	1.27793	0.953958	1.15631	2.79666	-0.918529	0.237655	-0.389259	0.0369694	1.11613	1
612	0.409321	-0.805262	-1.78269	-1.45861	-0.347713	-0.489586	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	0.325196	-0.194696	-0.894654	1
613	-0.455419	-0.9057	0.542556	-1.18712	0.154216	-0.664395	0.953958	-0.86357	-0.493529	1.08712	0.237655	-1.06886	-0.195272	1.11613	1
614	0.662416	-0.61242	-1.78269	-0.101123	-0.347713	-0.61509	-1.04674	-0.86357	-0.493529	-0.918529	-3.10892	1.25457	-0.195272	-0.894654	1
615	0.873328	-0.871551	0.542556	0.170375	1.66	-0.601643	0.953958	1.15631	0.740293	-0.918529	0.237655	0.209025	-0.0133175	1.11613	1
616	-0.863745	0.55066	0.542556	-0.372622	-0.347713	-0.241567	0.953958	1.15631	-0.287892	-0.918529	0.237655	-0.604176	1.68569	1.11613	1
617	-0.969201	-0.704823	0.542556	0.170375	-0.347713	-0.664395	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-1.06886	-0.195272	-0.894654	0
618	-0.336464	-0.353288	0.542556	-0.101123	-0.347713	0.169309	-1.04674	1.15631	-0.287892	1.08712	0.237655	0.557539	-0.193352	-0.894654	0
619	-0.842654	-0.797227	-1.78269	1.52787	-0.347713	-0.46568	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.13949	-0.195272	-0.894654	1
620	-0.27994	0.0735764	0.542556	1.79936	-0.347713	0.754993	0.953958	1.15631	-0.0822548	-0.918529	0.237655	1.37074	-0.193928	1.11613	1
621	-0.392145	-0.503946	0.542556	-1.18712	0.154216	-0.514985	-1.04674	-0.86357	-0.493529	1.08712	0.237655	2.64863	0.572468	-0.894654	1
622	-1.10925	0.902195	0.542556	0.98487	-0.347713	-0.302824	0.953958	1.15631	0.329019	-0.918529	0.237655	-0.720347	-0.0916269	1.11613	0
623	-0.701764	0.224234	0.542556	0.98487	-0.347713	0.28286	0.953958	1.15631	1.56284	-0.918529	0.237655	-0.371833	-0.148248	1.11613	0
624	-0.673924	-0.596349	0.542556	0.170375	-0.347713	-0.503033	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.278896	-0.19508	-0.894654	1
625	-0.273191	0.0484667	0.542556	0.441873	-0.347713	2.62261	0.953958	-0.86357	-0.493529	1.08712	0.237655	-0.662262	-0.195272	1.11613	1
626	-0.497601	-0.511981	-1.78269	-0.372622	-0.347713	0.530879	0.953958	-0.86357	-0.493529	-0.918529	0.237655	0.0231501	-0.195272	-0.894654	1
627	-0.252099	-0.621459	0.542556	0.98487	-0.347713	0.0572519	0.953958	-0.86357	-0.493529	1.08712	0.237655	1.48691	-0.195272	-0.894654	0
628	-0.729605	-0.320143	-1.78269	0.170375	-0.347713	-0.61509	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.13949	0.00779533	-0.894654	1
629	-0.596308	-0.747007	-1.78269	-1.73011	-1.8535	-0.514985	0.953958	1.15631	0.123382	-0.918529	0.237655	-0.0233185	-0.167057	-0.894654	0
630	-0.575217	-0.847446	0.542556	-0.101123	-0.347713	-0.365576	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.371833	-0.19508	-0.894654	1
631	0.0364285	-0.604384	-1.78269	0.713372	1.66	-0.652442	0.953958	-0.86357	-0.493529	1.08712	0.237655	1.21391	-0.195272	1.11613	1
632	1.39302	-0.20263	0.542556	-1.18712	0.154216	-0.365576	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.488004	-0.194888	-0.894654	1
633	-0.265598	-0.252849	0.542556	0.441873	-0.347713	-0.414881	0.953958	-0.86357	-0.493529	-0.918529	-3.10892	0.557539	-0.195272	1.11613	0
634	-0.518692	-0.847446	0.542556	0.441873	-0.347713	-0.61509	-1.04674	1.15631	-0.287892	-0.918529	0.237655	0.51107	-0.110053	-0.894654	1
635	-1.09575	1.11111	0.542556	-1.73011	-1.8535	-0.540385	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.604176	-0.195272	-0.894654	1
636	-0.835061	-0.721898	-1.78269	-0.915618	-0.347713	0.0826515	0.953958	1.15631	-0.287892	-0.918529	0.237655	-0.0233185	-0.191433	-0.894654	1
637	-0.589559	-0.704823	0.542556	0.170375	-0.347713	-0.58969	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.429919	-0.195272	-0.894654	1
638	-1.28557	-0.135336	0.542556	-1.18712	1.66	-0.540385	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.371833	-0.195272	-0.894654	1
639	-0.406487	-0.554165	0.542556	-1.45861	-0.347713	-0.440281	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.604176	-0.195272	-0.894654	1
640	1.40061	-0.252849	0.542556	-0.372622	-0.347713	0.38147	0.953958	-0.86357	-0.493529	-0.918529	-3.10892	0.26711	-0.195272	1.11613	1
641	-0.680673	-0.403507	0.542556	-1.73011	-1.8535	0.680288	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.13949	-0.190473	-0.894654	1
642	0.795712	-0.54613	-1.78269	0.98487	1.66	-0.627042	0.953958	1.15631	4.23612	1.08712	0.237655	1.57404	0.0419597	1.11613	0
643	0.303865	4.09112	0.542556	1.79936	1.66	-0.178815	0.953958	1.15631	-0.287892	1.08712	0.237655	1.92255	-0.0993043	1.11613	1
644	-0.659582	1.45461	0.542556	0.170375	-0.347713	-0.0413582	-1.04674	-0.86357	-0.493529	-0.918529	-3.10892	-0.604176	-0.195272	-0.894654	1
645	-1.08816	0.0484667	0.542556	0.98487	-0.347713	-0.552338	0.953958	1.15631	-0.0822548	-0.918529	0.237655	-1.06886	-0.187978	-0.894654	1
646	-0.104461	-0.855481	0.542556	-1.45861	1.66	-0.638995	-1.04674	-0.86357	-0.493529	1.08712	-3.10892	0.394899	-0.195272	-0.894654	1
647	-0.997041	-0.805262	0.542556	0.170375	-0.347713	-0.426834	0.953958	1.15631	0.534656	1.08712	0.237655	-0.255661	-0.194312	-0.894654	0
648	-0.455419	-0.788187	0.542556	1.52787	-0.347713	-0.316271	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.488004	-0.195272	-0.894654	1
649	-0.237757	-0.654604	-1.78269	0.170375	-0.347713	-0.216167	0.953958	-0.86357	-0.493529	1.08712	0.237655	-1.06886	-0.152086	-0.894654	1
650	-0.244507	0.91927	0.542556	0.98487	1.66	1.02841	0.953958	1.15631	0.740293	-0.918529	0.237655	1.14421	-0.163027	1.11613	1
651	-0.469761	-0.755042	0.542556	0.98487	-0.347713	-0.141462	0.953958	-0.86357	-0.493529	1.08712	0.237655	0.557539	-0.195272	1.11613	1
652	-0.680673	-0.320143	-1.78269	-0.915618	-0.347713	-0.540385	-1.04674	1.15631	-0.287892	1.08712	0.237655	0.557539	-0.179917	-0.894654	1
653	-0.44192	1.65549	0.542556	0.713372	-1.35157	-0.664395	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.255661	0.0177759	-0.894654	1
654	1.9203	0.400002	0.542556	0.170375	1.66	0.120004	0.953958	1.15631	1.76848	1.08712	0.237655	-1.06886	-0.140762	1.11613	1
655	0.000151612	-0.880591	0.542556	-1.45861	-0.347713	-0.402929	0.953958	-0.86357	-0.493529	1.08712	-3.10892	4.3215	-0.195272	-0.894654	1
656	-0.533034	1.55505	0.542556	-1.45861	-0.347713	-0.365576	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-0.0233185	0.00856307	-0.894654	0
657	0.135135	-0.320143	-1.78269	1.79936	-0.347713	0.281366	0.953958	1.15631	0.123382	1.08712	0.237655	1.1384	-0.195272	1.11613	1
658	0.669165	-0.629494	0.542556	0.170375	-0.347713	-0.216167	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-1.06886	-0.13462	-0.894654	1
659	-1.17252	-0.95592	-1.78269	-0.64412	-1.8535	-0.664395	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.569325	-0.195272	-0.894654	0
660	-0.64524	-0.822336	0.542556	0.170375	-0.347713	-0.61509	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.488004	-0.195272	1.11613	1
661	-0.413236	-0.411542	-1.78269	1.52787	-0.347713	0.904402	0.953958	1.15631	-0.287892	-0.918529	0.237655	0.156747	-0.195272	1.11613	1
662	-0.765038	-0.872556	0.542556	-1.18712	-0.347713	-0.564291	-1.04674	-0.86357	-0.493529	1.08712	-3.10892	-0.232427	-0.195272	-0.894654	0
663	0.704598	-0.847446	-1.78269	-0.372622	-0.347713	-0.514985	0.953958	1.15631	0.123382	-0.918529	0.237655	0.092853	-0.00333688	1.11613	1
664	-0.463012	0.784682	0.542556	-0.372622	-0.347713	-0.241567	0.953958	-0.86357	-0.493529	-0.918529	0.237655	-0.13949	-0.166481	1.11613	0
665	-0.97595	-0.95592	0.542556	-1.45861	-0.347713	-0.514985	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-0.232427	-0.195272	-0.894654	1
666	0.000151612	-0.152411	-1.78269	-1.18712	-0.347713	-0.638995	-1.04674	-0.86357	-0.493529	1.08712	0.237655	1.31846	-0.195272	-0.894654	1
667	-0.406487	-0.0519719	-1.78269	0.170375	0.154216	0.0826515	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	0.092853	0.0369694	-0.894654	1
668	-0.560875	-0.704823	0.542556	-1.73011	-1.8535	-0.664395	0.953958	-0.86357	-0.493529	-0.918529	0.237655	-0.604176	-0.195272	-0.894654	0
669	0.0575197	-0.654604	0.542556	0.170375	-0.347713	-0.58969	-1.04674	-0.86357	-0.493529	1.08712	0.237655	1.09193	-0.171856	-0.894654	0
670	-1.17252	-0.060007	0.542556	0.170375	-0.347713	-0.58969	-1.04674	-0.86357	-0.493529	-0.918529	-3.10892	-0.604176	-0.195272	-0.894654	1
671	0.521527	0.148905	0.542556	0.98487	-0.347713	-0.627042	0.953958	-0.86357	-0.493529	1.08712	0.237655	0.255493	-0.195272	1.11613	0
672	-0.750696	-0.445691	-1.78269	0.170375	1.66	0.108051	0.953958	-0.86357	-0.493529	-0.918529	0.237655	-1.06886	-0.195272	1.11613	1
673	-1.15143	1.09504	0.542556	-1.73011	-1.8535	-0.664395	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	-1.06886	-0.185675	-0.894654	0
674	-0.603057	1.5219	0.542556	0.98487	1.66	-0.190767	0.953958	-0.86357	-0.493529	1.08712	0.237655	-0.371833	-0.195272	1.11613	1
675	-0.490852	-0.855481	0.542556	0.170375	1.66	-0.402929	0.953958	-0.86357	-0.493529	1.08712	0.237655	1.78315	-0.195272	1.11613	0
676	-0.455419	1.55505	-1.78269	-0.915618	1.66	-0.290872	-1.04674	-0.86357	-0.493529	1.08712	0.237655	-1.06886	-0.192009	-0.894654	1
677	-0.743947	0.282489	0.542556	-0.372622	-0.347713	-0.61509	-1.04674	-0.86357	-0.493529	-0.918529	0.237655	0.209025	-0.00333688	-0.894654	0
678	-0.722855	-0.805262	0.542556	-0.101123	-0.347713	-0.514985	0.953958	-0.86357	-0.493529	1.08712	-3.10892	0.789882	-0.195272	-0.894654	1
